$ Get data for 1104:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1104          Pepper Creek
WA1104      0208  10     42.00
WA1104      0208  11     41.00
WA1104      0208  12     48.00
WA1104      0208  13     44.00
WA1104      0208  14     44.00
WA1104      0208  15     49.00
WA1104      0208  16     48.00
WA1104      0208  17     56.00
WA1104      0208  18     58.00
WA1104      0208  19     57.00
WA1104      0208  20     52.00
WA1104      0208  21     52.00
WA1104      0208  22     51.00
WA1104      0208  23     52.00
WA1104      0208  24     52.00
WA1104      0208  25     46.00
WA1104      0208  26     57.00
WA1104      0208  27     53.00
WA1104      0208  28     60.00
WA1104      0208  29     57.00
WA1104      0308   1     41.00
WA1104      0308   2     47.00
WA1104      0308   3     37.00
WA1104      0308   4     45.00
WA1104      0308   5     55.00
WA1104      0308   6     56.00
WA1104      0308   7     50.00
WA1104      0308   8     50.00
WA1104      0308   9     61.00
WA1104      0308  10     59.00
WA1104      0308  11     43.00
WA1104      0308  12     52.00
WA1104      0308  13     39.00
WA1104      0308  14     42.00
WA1104      0308  15     44.00
WA1104      0308  16     40.00
WA1104      0308  17     41.00
WA1104      0308  18     47.00
WA1104      0308  19     48.00
WA1104      0308  20     42.00
WA1104      0308  21     43.00
WA1104      0308  22     51.00
WA1104      0308  23     41.00
WA1104      0308  24     46.00
WA1104      0308  25     46.00
WA1104      0308  26     41.00
WA1104      0308  27     42.00
WA1104      0308  28     37.00
WA1104      0308  29     42.00
WA1104      0308  30     42.00
WA1104      0308  31     44.00
WA1104      0408   1     51.00
WA1104      0408   2     55.00
WA1104      0408   3     56.00
WA1104      0408   4     42.00
WA1104      0408   5     43.00
WA1104      0408   6     45.00
WA1104      0408   7     45.00
WA1104      0408   8     44.00
WA1104      0408   9     47.00
WA1104      0408  10     50.00
WA1104      0408  11     63.00
WA1104      0408  12     73.00
WA1104      0408  13     64.00
WA1104      0408  14     43.00
WA1104      0408  15     44.00
WA1104      0408  16     52.00
WA1104      0408  17     53.00
WA1104      0408  18     40.00
WA1104      0408  19     40.00
WA1104      0408  20     43.00
WA1104      0408  21     44.00
WA1104      0408  22     45.00
WA1104      0408  23     44.00
WA1104      0408  24     43.00
WA1104      0408  25     51.00
WA1104      0408  26     63.00
WA1104      0408  27     63.00
WA1104      0408  28     54.00
WA1104      0408  29     47.00
WA1104      0408  30     43.00
WA1104      0508   1     52.00
WA1104      0508   2     61.00
WA1104      0508   3     51.00
WA1104      0508   4     67.00
WA1104      0508   5     67.00
WA1104      0508   6     54.00
WA1104      0508   7     45.00
WA1104      0508   8     49.00
WA1104      0508   9     57.00
WA1104      0508  10     53.00
WA1104      0508  11     50.00
WA1104      0508  12     54.00
WA1104      0508  13     46.00
WA1104      0508  14     59.00
WA1104      0508  15     80.00
WA1104      0508  16     85.00
WA1104      0508  17     84.00
WA1104      0508  18     77.00
WA1104      0508  19     74.00
WA1104      0508  20     50.00
WA1104      0508  21     46.00
WA1104      0508  22     50.00
WA1104      0508  23     51.00
WA1104      0508  24     67.00
WA1104      0508  25     56.00
WA1104      0508  26     56.00
WA1104      0508  27     63.00
WA1104      0508  28     56.00
WA1104      0508  29     58.00
WA1104      0508  30     66.00
WA1104      0508  31     65.00
WA1104      0608   1     50.00
WA1104      0608   2     60.00
WA1104      0608   3     54.00
WA1104      0608   4     53.00
WA1104      0608   5     47.00
WA1104      0608   6     46.00
WA1104      0608   7     49.00
WA1104      0608   8     63.00
WA1104      0608   9     51.00
WA1104      0608  10     45.00
WA1104      0608  11     47.00
WA1104      0608  12     65.00
WA1104      0608  13     69.00
WA1104      0608  14     66.00
WA1104      0608  15     69.00
WA1104      0608  16     71.00
WA1104      0608  17     58.00
WA1104      0608  18     60.00
WA1104      0608  19     72.00
WA1104      0608  20     81.00
WA1104      0608  21     75.00
WA1104      0608  22     67.00
WA1104      0608  23     63.00
WA1104      0608  24     71.00
WA1104      0608  25     72.00
WA1104      0608  26     65.00
WA1104      0608  27     87.00
WA1104      0608  28     93.00
WA1104      0608  29     96.00
WA1104      0608  30     83.00
WA1104      0708   1     80.00
WA1104      0708   2     88.00
WA1104      0708   3     75.00
WA1104      0708   4     64.00
WA1104      0708   5     61.00
WA1104      0708   6     66.00
WA1104      0708   7     76.00
WA1104      0708   8     87.00
WA1104      0708   9     86.00
WA1104      0708  10     72.00
WA1104      0708  11     80.00
WA1104      0708  12     87.00
WA1104      0708  13     87.00
WA1104      0708  14     84.00
WA1104      0708  15     84.00
WA1104      0708  16     76.00
WA1104      0708  17     75.00
WA1104      0708  18     66.00
WA1104      0708  19     72.00
WA1104      0708  20     82.00
WA1104      0708  21     77.00
WA1104      0708  22     58.00
WA1104      0708  23     63.00
WA1104      0708  24     83.00
WA1104      0708  25     74.00
WA1104      0708  26     74.00
WA1104      0708  27     68.00
WA1104      0708  28     76.00
WA1104      0708  29     59.00
WA1104      0708  30     64.00
WA1104      0708  31     74.00
WA1104      0808   1     60.00
WA1104      0808   2     64.00
WA1104      0808   3     71.00
WA1104      0808   4     86.00
WA1104      0808   5     92.00
WA1104      0808   6     76.00
WA1104      0808   7     82.00
WA1104      0808   8     71.00
WA1104      0808   9     63.00
WA1104      0808  10     65.00
WA1104      0808  11     75.00
WA1104      0808  12     77.00
WA1104      0808  13     80.00
WA1104      0808  14     92.00
WA1104      0808  15     98.00
WA1104      0808  16     99.00
WA1104      0808  17     77.00
WA1104      0808  18     68.00
WA1104      0808  19     64.00
WA1104      0808  20     60.00
WA1104      0808  21     59.00
WA1104      0808  22     75.00
WA1104      0808  23     81.00
WA1104      0808  24     69.00
WA1104      0808  25     61.00
WA1104      0808  26     64.00
WA1104      0808  27     60.00
WA1104      0808  28     65.00
WA1104      0808  29     75.00
WA1104      0808  30     58.00
WA1104      0808  31     59.00
WA1104      0908   1     59.00
WA1104      0908   2     68.00
WA1104      0908   3     68.00
WA1104      0908   4     70.00
WA1104      0908   5     73.00
WA1104      0908   6     75.00
WA1104      0908   7     77.00
WA1104      0908   8     79.00
WA1104      0908   9     74.00
WA1104      0908  10     74.00
WA1104      0908  11     80.00
WA1104      0908  12     76.00
WA1104      0908  13     78.00
WA1104      0908  14     83.00
WA1104      0908  15     87.00
WA1104      0908  16     90.00
WA1104      0908  17     78.00
WA1104      0908  18     60.00
WA1104      0908  19     63.00
WA1104      0908  20     53.00
WA1104      0908  21     54.00
WA1104      0908  22     55.00
WA1104      0908  23     65.00
WA1104      0908  24     66.00
WA1104      0908  25     53.00
WA1104      0908  26     65.00
WA1104      0908  27     68.00
WA1104      0908  28     76.00
WA1104      0908  29     80.00
WA1104      0908  30     80.00
WA1104      1008   1     79.00
WA1104      1008   2     60.00
WA1104      1008   3     54.00
WA1104      1008   4     53.00
WA1104      1008   5     49.00
WA1104      1008   6     60.00
WA1104      1008   7     53.00
WA1104      1008   8     55.00
WA1104      1008   9     48.00
WA1104      1008  10     52.00
WA1104      1008  11     55.00
WA1104      1008  12     55.00
WA1104      1008  13     51.00
WA1104      1008  14     55.00
WA1104      1008  15     55.00
WA1104      1008  16     50.00
WA1104      1008  17     63.00
WA1104      1008  18     54.00
WA1104      1008  19     61.00
WA1104      1008  20     47.00
WA1104      1008  21     53.00
WA1104      1008  22     63.00
WA1104      1008  23     55.00
WA1104      1008  24     55.00
WA1104      1008  25     58.00
WA1104      1008  26     62.00
WA1104      1008  27     64.00
WA1104      1008  28     65.00
WA1104      1008  29     62.00
WA1104      1008  30     56.00
WA1104      1008  31     54.00
WA1104      1108   1     54.00
WA1104      1108   2     50.00
WA1104      1108   3     47.00
WA1104      1108   4     42.00
WA1104      1108   5     42.00
WA1104      1108   6     51.00
WA1104      1108   7     53.00
WA1104      1108   8     53.00
WA1104      1108   9     47.00
WA1104      1108  10     46.00
WA1104      1108  11     46.00
WA1104      1108  12     53.00
WA1104      1108  13     48.00
WA1104      1108  14     52.00
WA1104      1108  15     61.00
WA1104      1108  16     63.00
WA1104      1108  17     60.00
WA1104      1108  18     52.00
WA1104      1108  19     53.00
WA1104      1108  20     46.00
WA1104      1108  21     46.00
WA1104      1108  22     43.00
WA1104      1108  23     47.00
WA1104      1108  24     48.00
WA1104      1108  25     42.00
WA1104      1108  26     49.00
WA1104      1108  27     43.00
WA1104      1108  28     44.00
WA1104      1108  29     48.00
WA1104      1108  30     55.00
WA1104      1208   1     55.00
WA1104      1208   2     46.00
WA1104      1208   3     49.00
WA1104      1208   4     45.00
WA1104      1208   5     51.00
WA1104      1208   6     54.00
WA1104      1208   7     41.00
WA1104      1208   8     42.00
WA1104      1208   9     44.00
WA1104      1208  10     45.00
WA1104      1208  11     46.00
WA1104      1208  12     35.00
WA1104      1208  13     35.00
WA1104      1208  14     32.00
WA1104      1208  15     24.00
WA1104      1208  16     24.00
WA1104      1208  17     27.00
WA1104      1208  18     33.00
WA1104      1208  19     29.00
WA1104      1208  20     25.00
WA1104      1208  21     18.00
WA1104      1208  22     28.00
WA1104      1208  23     30.00
WA1104      1208  24     30.00
WA1104      1208  25     33.00
WA1104      1208  26     34.00
WA1104      1208  27     35.00
WA1104      1208  28     39.00
WA1104      1208  29     36.00
WA1104      1208  30     38.00
WA1104      1208  31     35.00
WA1104      0109   1     35.00
WA1104      0109   2     38.00
WA1104      0109   3     36.00
WA1104      0109   4     29.00
WA1104      0109   5     36.00
WA1104      0109   6     41.00
WA1104      0109   7     43.00
WA1104      0109   8     42.00
WA1104      0109   9     36.00
WA1104      0109  10     35.00
WA1104      0109  11     40.00
WA1104      0109  12     47.00
WA1104      0109  13     46.00
WA1104      0109  14     49.00
WA1104      0109  15     51.00
WA1104      0109  16     54.00
WA1104      0109  17     42.00
WA1104      0109  18     40.00
WA1104      0109  19     41.00
WA1104      0109  20     41.00
WA1104      0109  21     38.00
WA1104      0109  22     49.00
WA1104      0109  23     39.00
WA1104      0109  24     32.00
WA1104      0109  25     33.00
WA1104      0109  26     36.00
WA1104      0109  27     31.00
WA1104      0109  28     38.00
WA1104      0109  29     42.00
WA1104      0109  30     53.00
WA1104      0109  31     41.00
WA1104      0209   1     46.00
WA1104      0209   2     57.00
WA1104      0209   3     57.00
WA1104      0209   4     61.00
WA1104      0209   5     46.00
WA1104      0209   6     49.00
WA1104      0209   7     54.00
WA1104      0209   8     45.00
WA1104      0209   9     40.00
WA1104      0209  10     34.00
WA1104      0209  11     45.00
WA1104      0209  12     40.00
WA1104      0209  13     40.00
WA1104      0209  14     40.00
WA1104      0209  15     45.00
WA1104      0209  16     49.00
WA1104      0209  17     42.00
WA1104      0209  18     53.00
WA1104      0209  19     55.00
WA1104      0209  20     56.00
WA1104      0209  21     51.00
WA1104      0209  22     48.00
WA1104      0209  23     44.00
WA1104      0209  24     42.00
WA1104      0209  25     43.00
WA1104      0209  26     40.00
WA1104      0209  27     42.00
WA1104      0209  28     46.00
WA1104      0309   1     43.00
WA1104      0309   2     52.00
WA1104      0309   3     51.00
WA1104      0309   4     48.00
WA1104      0309   5     39.00
WA1104      0309   6     44.00
WA1104      0309   7     39.00
WA1104      0309   8     40.00
WA1104      0309   9     35.00
WA1104      0309  10     38.00
WA1104      0309  11     42.00
WA1104      0309  12     46.00
WA1104      0309  13     56.00
WA1104      0309  14     38.00
WA1104      0309  15     38.00
WA1104      0309  16     42.00
WA1104      0309  17     41.00
WA1104      0309  18     49.00
WA1104      0309  19     47.00
WA1104      0309  20     46.00
WA1104      0309  21     49.00
WA1104      0309  22     40.00
WA1104      0309  23     38.00
WA1104      0309  24     40.00
WA1104      0309  25     41.00
WA1104      0309  26     51.00
WA1104      0309  27     42.00
WA1104      0309  28     37.00
WA1104      0309  29     47.00
WA1104      0309  30     40.00
WA1104      0309  31     40.00
WA1104      0409   1     36.00
WA1104      0409   2     42.00
WA1104      0409   3     43.00
WA1104      0409   4     53.00
WA1104      0409   5     61.00
WA1104      0409   6     70.00
WA1104      0409   7     72.00
WA1104      0409   8     48.00
WA1104      0409   9     53.00
WA1104      0409  10     49.00
WA1104      0409  11     45.00
WA1104      0409  12     46.00
WA1104      0409  13     41.00
WA1104      0409  14     45.00
WA1104      0409  15     51.00
WA1104      0409  16     59.00
WA1104      0409  17     53.00
WA1104      0409  18     62.00
WA1104      0409  19     71.00
WA1104      0409  20     76.00
WA1104      0409  21     73.00
WA1104      0409  22     55.00
WA1104      0409  23     49.00
WA1104      0409  24     56.00
WA1104      0409  25     46.00
WA1104      0409  26     53.00
WA1104      0409  27     56.00
WA1104      0409  28     47.00
WA1104      0409  29     49.00
WA1104      0409  30     57.00
WA1104      0509   1     61.00
WA1104      0509   2     57.00
WA1104      0509   3     58.00
WA1104      0509   4     50.00
WA1104      0509   5     53.00
WA1104      0509   6     49.00
WA1104      0509   7     49.00
WA1104      0509   8     57.00
WA1104      0509   9     65.00
WA1104      0509  10     66.00
WA1104      0509  11     54.00
WA1104      0509  12     45.00
WA1104      0509  13     45.00
WA1104      0509  14     53.00
WA1104      0509  15     66.00
WA1104      0509  16     77.00
WA1104      0509  17     80.00
WA1104      0509  18     73.00
WA1104      0509  19     51.00
WA1104      0509  20     58.00
WA1104      0509  21     70.00
WA1104      0509  22     73.00
WA1104      0509  23     71.00
WA1104      0509  24     68.00
WA1104      0509  25     69.00
WA1104      0509  26     65.00
WA1104      0509  27     72.00
WA1104      0509  28     84.00
WA1104      0509  29     86.00
WA1104      0509  30     85.00
WA1104      0509  31     82.00
WA1104      0609   1     85.00
WA1104      0609   2     76.00
WA1104      0609   3     80.00
WA1104      0609   4     80.00
WA1104      0609   5     56.00
WA1104      0609   6     54.00
WA1104      0609   7     56.00
WA1104      0609   8     68.00
WA1104      0609   9     75.00
WA1104      0609  10     60.00
WA1104      0609  11     67.00
WA1104      0609  12     65.00
WA1104      0609  13     68.00
WA1104      0609  14     67.00
WA1104      0609  15     70.00
WA1104      0609  16     70.00
WA1104      0609  17     65.00
WA1104      0609  18     69.00
WA1104      0609  19     61.00
WA1104      0609  20     57.00
WA1104      0609  21     58.00
WA1104      0609  22     57.00
WA1104      0609  23     73.00
WA1104      0609  24     73.00
WA1104      0609  25     60.00
WA1104      0609  26     68.00
WA1104      0609  27     80.00
WA1104      0609  28     72.00
WA1104      0609  29     74.00
WA1104      0609  30     74.00
WA1104      0709   1     84.00
WA1104      0709   2     89.00
WA1104      0709   3     86.00
WA1104      0709   4     86.00
WA1104      0709   5     82.00
WA1104      0709   6     56.00
WA1104      0709   7     65.00
WA1104      0709   8     59.00
WA1104      0709   9     70.00
WA1104      0709  10     83.00
WA1104      0709  11     74.00
WA1104      0709  12     58.00
WA1104      0709  13     62.00
WA1104      0709  14     72.00
WA1104      0709  15     82.00
WA1104      0709  16     86.00
WA1104      0709  17     87.00
WA1104      0709  18     82.00
WA1104      0709  19     77.00
WA1104      0709  20     89.00
WA1104      0709  21     87.00
WA1104      0709  22     77.00
WA1104      0709  23     66.00
WA1104      0709  24     77.00
WA1104      0709  25     85.00
WA1104      0709  26     87.00
WA1104      0709  27     94.00
WA1104      0709  28     97.00
WA1104      0709  29     94.00
WA1104      0709  30     96.00
WA1104      0709  31     91.00
WA1104      0809   1     92.00
WA1104      0809   2     88.00
WA1104      0809   3     84.00
WA1104      0809   4     79.00
WA1104      0809   5     74.00
WA1104      0809   6     60.00
WA1104      0809   7     57.00
WA1104      0809   8     62.00
WA1104      0809   9     73.00
WA1104      0809  10     75.00
WA1104      0809  11     69.00
WA1104      0809  12   -999.00
WA1104      0809  13     60.00
WA1104      0809  14     57.00
WA1104      0809  15     62.00
WA1104      0809  16     72.00
WA1104      0809  17     82.00
WA1104      0809  18     87.00
WA1104      0809  19     95.00
WA1104      0809  20     84.00
WA1104      0809  21     68.00
WA1104      0809  22     74.00
WA1104      0809  23     67.00
WA1104      0809  24     77.00
WA1104      0809  25     66.00
WA1104      0809  26     82.00
WA1104      0809  27     89.00
WA1104      0809  28     74.00
WA1104      0809  29     67.00
WA1104      0809  30     77.00
WA1104      0809  31     73.00
WA1104      0909   1     68.00
WA1104      0909   2     80.00
WA1104      0909   3     67.00
WA1104      0909   4     75.00
WA1104      0909   5     57.00
WA1104      0909   6     56.00
WA1104      0909   7     58.00
WA1104      0909   8     68.00
WA1104      0909   9     70.00
WA1104      0909  10     81.00
WA1104      0909  11     85.00
WA1104      0909  12     88.00
WA1104      0909  13     74.00
WA1104      0909  14     68.00
WA1104      0909  15     77.00
WA1104      0909  16     70.00
WA1104      0909  17     68.00
WA1104      0909  18     82.00
WA1104      0909  19     62.00
WA1104      0909  20     67.00
WA1104      0909  21     77.00
WA1104      0909  22     86.00
WA1104      0909  23     85.00
WA1104      0909  24     67.00
WA1104      0909  25     72.00
WA1104      0909  26     67.00
WA1104      0909  27     72.00
WA1104      0909  28     58.00
WA1104      0909  29     50.00
WA1104      0909  30     53.00
WA1104      1009   1     54.00
WA1104      1009   2     53.00
WA1104      1009   3     53.00
WA1104      1009   4     59.00
WA1104      1009   5     60.00
WA1104      1009   6     62.00
WA1104      1009   7     63.00
WA1104      1009   8     62.00
WA1104      1009   9     57.00
WA1104      1009  10     53.00
WA1104      1009  11     50.00
WA1104      1009  12     50.00
WA1104      1009  13     47.00
WA1104      1009  14     53.00
WA1104      1009  15     54.00
WA1104      1009  16     60.00
WA1104      1009  17     56.00
WA1104      1009  18     55.00
WA1104      1009  19     58.00
WA1104      1009  20     57.00
WA1104      1009  21     54.00
WA1104      1009  22     50.00
WA1104      1009  23     50.00
WA1104      1009  24     53.00
WA1104      1009  25     47.00
WA1104      1009  26     51.00
WA1104      1009  27     46.00
WA1104      1009  28     42.00
WA1104      1009  29     43.00
WA1104      1009  30     51.00
WA1104      1009  31     53.00
WA1104      1109   1     53.00
WA1104      1109   2     53.00
WA1104      1109   3     55.00
WA1104      1109   4     57.00
WA1104      1109   5     51.00
WA1104      1109   6     58.00
WA1104      1109   7     43.00
WA1104      1109   8     40.00
WA1104      1109   9     43.00
WA1104      1109  10     48.00
WA1104      1109  11     46.00
WA1104      1109  12     41.00
WA1104      1109  13     37.00
WA1104      1109  14     43.00
WA1104      1109  15     37.00
WA1104      1109  16     47.00
WA1104      1109  17     47.00
WA1104      1109  18     41.00
WA1104      1109  19     43.00
WA1104      1109  20     42.00
WA1104      1109  21     36.00
WA1104      1109  22     38.00
WA1104      1109  23     45.00
WA1104      1109  24     46.00
WA1104      1109  25     52.00
WA1104      1109  26     45.00
WA1104      1109  27     47.00
WA1104      1109  28     40.00
WA1104      1109  29     49.00
WA1104      1109  30     47.00
WA1104      1209   1     46.00
WA1104      1209   2     43.00
WA1104      1209   3     39.00
WA1104      1209   4     39.00
WA1104      1209   5     42.00
WA1104      1209   6     32.00
WA1104      1209   7     24.00
WA1104      1209   8     27.00
WA1104      1209   9     31.00
WA1104      1209  10     39.00
WA1104      1209  11     43.00
WA1104      1209  12     36.00
WA1104      1209  13     34.00
WA1104      1209  14     37.00
WA1104      1209  15     37.00
WA1104      1209  16     42.00
WA1104      1209  17     44.00
WA1104      1209  18     47.00
WA1104      1209  19     47.00
WA1104      1209  20     46.00
WA1104      1209  21     44.00
WA1104      1209  22     38.00
WA1104      1209  23     37.00
WA1104      1209  24     39.00
WA1104      1209  25     36.00
WA1104      1209  26     41.00
WA1104      1209  27     40.00
WA1104      1209  28     40.00
WA1104      1209  29     34.00
WA1104      1209  30     36.00
WA1104      1209  31     35.00
WA1104      0110   1     42.00
WA1104      0110   2     40.00
WA1104      0110   3     43.00
WA1104      0110   4     40.00
WA1104      0110   5     47.00
WA1104      0110   6     41.00
WA1104      0110   7     39.00
WA1104      0110   8     35.00
WA1104      0110   9     42.00
WA1104      0110  10     40.00
WA1104      0110  11     42.00
WA1104      0110  12     45.00
WA1104      0110  13     45.00
WA1104      0110  14     46.00
WA1104      0110  15     46.00
WA1104      0110  16     47.00
WA1104      0110  17     43.00
WA1104      0110  18     51.00
WA1104      0110  19     48.00
WA1104      0110  20     46.00
WA1104      0110  21     48.00
WA1104      0110  22     46.00
WA1104      0110  23     45.00
WA1104      0110  24     41.00
WA1104      0110  25     44.00
WA1104      0110  26     42.00
WA1104      0110  27     48.00
WA1104      0110  28     46.00
WA1104      0110  29     44.00
WA1104      0110  30     40.00
WA1104      0110  31     46.00
WA1104      0210   1     43.00
WA1104      0210   2     49.00
WA1104      0210   3     47.00
WA1104      0210   4     44.00
WA1104      0210   5     53.00
WA1104      0210   6     47.00
WA1104      0210   7     47.00
WA1104      0210   8     50.00
WA1104      0210   9     49.00
WA1104      0210  10     37.00
WA1104      0210  11     45.00
WA1104      0210  12     45.00
WA1104      0210  13     43.00
WA1104      0210  14     48.00
WA1104      0210  15     52.00
WA1104      0210  16     54.00
WA1104      0210  17     53.00
WA1104      0210  18     54.00
WA1104      0210  19     52.00
WA1104      0210  20     51.00
WA1104      0210  21     50.00
WA1104      0210  22     54.00
WA1104      0210  23     46.00
WA1104      0210  24     45.00
WA1104      0210  25     48.00
WA1104      0210  26     44.00
WA1104      0210  27     51.00
WA1104      0210  28     56.00
WA1104      0310   1     58.00
WA1104      0310   2     49.00
WA1104      0310   3     52.00
WA1104      0310   4     49.00
WA1104      0310   5     54.00
WA1104      0310   6     59.00
WA1104      0310   7     53.00
WA1104      0310   8     43.00
WA1104      0310   9     40.00
WA1104      0310  10     41.00
WA1104      0310  11     38.00
WA1104      0310  12     42.00
WA1104      0310  13     44.00
WA1104      0310  14     49.00
WA1104      0310  15     57.00
WA1104      0310  16     55.00
WA1104      0310  17     50.00
WA1104      0310  18     58.00
WA1104      0310  19     58.00
WA1104      0310  20     64.00
WA1104      0310  21     49.00
WA1104      0310  22     48.00
WA1104      0310  23     57.00
WA1104      0310  24     63.00
WA1104      0310  25     46.00
WA1104      0310  26     46.00
WA1104      0310  27     55.00
WA1104      0310  28     46.00
WA1104      0310  29     42.00
WA1104      0310  30     41.00
WA1104      0310  31     45.00
WA1104      0410   1     45.00
WA1104      0410   2     40.00
WA1104      0410   3     38.00
WA1104      0410   4     42.00
WA1104      0410   5     41.00
WA1104      0410   6     43.00
WA1104      0410   7     46.00
WA1104      0410   8     39.00
WA1104      0410   9     45.00
WA1104      0410  10     52.00
WA1104      0410  11     57.00
WA1104      0410  12     56.00
WA1104      0410  13     51.00
WA1104      0410  14     62.00
WA1104      0410  15     59.00
WA1104      0410  16     64.00
WA1104      0410  17     59.00
WA1104      0410  18     68.00
WA1104      0410  19     67.00
WA1104      0410  20     54.00
WA1104      0410  21     49.00
WA1104      0410  22     56.00
WA1104      0410  23     57.00
WA1104      0410  24     46.00
WA1104      0410  25     60.00
WA1104      0410  26     57.00
WA1104      0410  27     50.00
WA1104      0410  28     46.00
WA1104      0410  29     46.00
WA1104      0410  30     49.00
WA1104      0510   1     47.00
WA1104      0510   2     49.00
WA1104      0510   3     45.00
WA1104      0510   4     43.00
WA1104      0510   5     49.00
WA1104      0510   6     55.00
WA1104      0510   7     60.00
WA1104      0510   8     61.00
WA1104      0510   9     66.00
WA1104      0510  10     52.00
WA1104      0510  11     56.00
WA1104      0510  12     62.00
WA1104      0510  13     70.00
WA1104      0510  14     72.00
WA1104      0510  15     73.00
WA1104      0510  16     69.00
WA1104      0510  17     70.00
WA1104      0510  18     55.00
WA1104      0510  19     62.00
WA1104      0510  20     45.00
WA1104      0510  21     48.00
WA1104      0510  22     51.00
WA1104      0510  23     49.00
WA1104      0510  24     53.00
WA1104      0510  25     57.00
WA1104      0510  26     52.00
WA1104      0510  27     60.00
WA1104      0510  28     48.00
WA1104      0510  29     51.00
WA1104      0510  30     56.00
WA1104      0510  31     57.00
WA1104      0610   1     56.00
WA1104      0610   2     56.00
WA1104      0610   3     60.00
WA1104      0610   4     57.00
WA1104      0610   5     69.00
WA1104      0610   6     56.00
WA1104      0610   7     62.00
WA1104      0610   8     73.00
WA1104      0610   9     55.00
WA1104      0610  10     50.00
WA1104      0610  11     60.00
WA1104      0610  12     76.00
WA1104      0610  13     73.00
WA1104      0610  14     62.00
WA1104      0610  15     51.00
WA1104      0610  16     47.00
WA1104      0610  17     52.00
WA1104      0610  18     67.00
WA1104      0610  19     53.00
WA1104      0610  20     50.00
WA1104      0610  21     62.00
WA1104      0610  22     73.00
WA1104      0610  23     78.00
WA1104      0610  24     79.00
WA1104      0610  25     70.00
WA1104      0610  26     73.00
WA1104      0610  27     75.00
WA1104      0610  28     74.00
WA1104      0610  29     65.00
WA1104      0610  30     67.00
WA1104      0710   1     59.00
WA1104      0710   2     60.00
WA1104      0710   3     61.00
WA1104      0710   4     57.00
WA1104      0710   5     62.00
WA1104      0710   6     82.00
WA1104      0710   7     86.00
WA1104      0710   8     92.00
WA1104      0710   9     90.00
WA1104      0710  10     80.00
WA1104      0710  11     77.00
WA1104      0710  12     62.00
WA1104      0710  13     66.00
WA1104      0710  14     81.00
WA1104      0710  15     82.00
WA1104      0710  16     73.00
WA1104      0710  17     71.00
WA1104      0710  18     64.00
WA1104      0710  19     70.00
WA1104      0710  20     70.00
WA1104      0710  21     78.00
WA1104      0710  22     67.00
WA1104      0710  23     83.00
WA1104      0710  24     90.00
WA1104      0710  25     85.00
WA1104      0710  26     84.00
WA1104      0710  27     82.00
WA1104      0710  28     79.00
WA1104      0710  29     80.00
WA1104      0710  30     75.00
WA1104      0710  31     64.00
WA1104      0810   1     73.00
WA1104      0810   2     76.00
WA1104      0810   3     76.00
WA1104      0810   4     80.00
WA1104      0810   5     80.00
WA1104      0810   6     75.00
WA1104      0810   7     67.00
WA1104      0810   8     70.00
WA1104      0810   9     60.00
WA1104      0810  10     67.00
WA1104      0810  11     73.00
WA1104      0810  12     77.00
WA1104      0810  13     84.00
WA1104      0810  14     86.00
WA1104      0810  15     92.00
WA1104      0810  16     92.00
WA1104      0810  17     89.00
WA1104      0810  18     75.00
WA1104      0810  19     66.00
WA1104      0810  20     72.00
WA1104      0810  21     66.00
WA1104      0810  22     60.00
WA1104      0810  23     76.00
WA1104      0810  24     87.00
WA1104      0810  25     91.00
WA1104      0810  26     64.00
WA1104      0810  27     63.00
WA1104      0810  28     67.00
WA1104      0810  29     57.00
WA1104      0810  30     63.00
WA1104      0810  31     52.00
WA1104      0910   1     66.00
WA1104      0910   2     77.00
WA1104      0910   3     80.00
WA1104      0910   4     63.00
WA1104      0910   5     57.00
WA1104      0910   6     63.00
WA1104      0910   7     58.00
WA1104      0910   8     55.00
WA1104      0910   9     55.00
WA1104      0910  10     55.00
WA1104      0910  11     66.00
WA1104      0910  12     71.00
WA1104      0910  13     73.00
WA1104      0910  14     71.00
WA1104      0910  15     68.00
WA1104      0910  16     61.00
WA1104      0910  17     65.00
WA1104      0910  18     65.00
WA1104      0910  19     62.00
WA1104      0910  20     53.00
WA1104      0910  21     61.00
WA1104      0910  22     62.00
WA1104      0910  23     49.00
WA1104      0910  24     67.00
WA1104      0910  25     74.00
WA1104      0910  26     60.00
WA1104      0910  27     75.00
WA1104      0910  28     72.00
WA1104      0910  29     77.00
WA1104      0910  30     79.00
WA1104      1010   1     69.00
WA1104      1010   2     67.00
WA1104      1010   3     55.00
WA1104      1010   4     57.00
WA1104      1010   5     65.00
WA1104      1010   6     74.00
WA1104      1010   7     60.00
WA1104      1010   8     60.00
WA1104      1010   9     57.00
WA1104      1010  10     57.00
WA1104      1010  11     56.00
WA1104      1010  12     65.00
WA1104      1010  13     69.00
WA1104      1010  14     65.00
WA1104      1010  15     57.00
WA1104      1010  16     59.00
WA1104      1010  17     64.00
WA1104      1010  18     62.00
WA1104      1010  19     69.00
WA1104      1010  20     70.00
WA1104      1010  21     58.00
WA1104      1010  22     56.00
WA1104      1010  23     52.00
WA1104      1010  24     46.00
