$ Get data for 999:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:03:32 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA999           Marten Ridge
WA999       0208   1     31.00
WA999       0208   2     38.00
WA999       0208   3     34.00
WA999       0208   4     28.00
WA999       0208   5     33.00
WA999       0208   6     30.00
WA999       0208   7     33.00
WA999       0208   8     34.00
WA999       0208   9     36.00
WA999       0208  10     37.00
WA999       0208  11     35.00
WA999       0208  12     40.00
WA999       0208  13     37.00
WA999       0208  14     34.00
WA999       0208  15     37.00
WA999       0208  16     36.00
WA999       0208  17     51.00
WA999       0208  18     59.00
WA999       0208  19     53.00
WA999       0208  20     44.00
WA999       0208  21     49.00
WA999       0208  22     45.00
WA999       0208  23     47.00
WA999       0208  24     44.00
WA999       0208  25     44.00
WA999       0208  26     50.00
WA999       0208  27     44.00
WA999       0208  28     49.00
WA999       0208  29     51.00
WA999       0308   1     35.00
WA999       0308   2     36.00
WA999       0308   3     34.00
WA999       0308   4     41.00
WA999       0308   5     48.00
WA999       0308   6     54.00
WA999       0308   7     44.00
WA999       0308   8     38.00
WA999       0308   9     49.00
WA999       0308  10     46.00
WA999       0308  11     36.00
WA999       0308  12     42.00
WA999       0308  13     39.00
WA999       0308  14     39.00
WA999       0308  15     36.00
WA999       0308  16     33.00
WA999       0308  17     37.00
WA999       0308  18     35.00
WA999       0308  19     43.00
WA999       0308  20     37.00
WA999       0308  21     37.00
WA999       0308  22     49.00
WA999       0308  23     38.00
WA999       0308  24     36.00
WA999       0308  25     37.00
WA999       0308  26     36.00
WA999       0308  27     33.00
WA999       0308  28     37.00
WA999       0308  29     40.00
WA999       0308  30     40.00
WA999       0308  31     38.00
WA999       0408   1     41.00
WA999       0408   2     47.00
WA999       0408   3     46.00
WA999       0408   4     37.00
WA999       0408   5     39.00
WA999       0408   6     43.00
WA999       0408   7     40.00
WA999       0408   8     36.00
WA999       0408   9     38.00
WA999       0408  10     43.00
WA999       0408  11     49.00
WA999       0408  12     68.00
WA999       0408  13     50.00
WA999       0408  14     39.00
WA999       0408  15     35.00
WA999       0408  16     41.00
WA999       0408  17     42.00
WA999       0408  18     33.00
WA999       0408  19     38.00
WA999       0408  20     37.00
WA999       0408  21     42.00
WA999       0408  22     48.00
WA999       0408  23     43.00
WA999       0408  24     36.00
WA999       0408  25     48.00
WA999       0408  26     59.00
WA999       0408  27     56.00
WA999       0408  28     50.00
WA999       0408  29     42.00
WA999       0408  30     38.00
WA999       0508   1     43.00
WA999       0508   2     55.00
WA999       0508   3     43.00
WA999       0508   4     58.00
WA999       0508   5     56.00
WA999       0508   6     51.00
WA999       0508   7     46.00
WA999       0508   8     39.00
WA999       0508   9     53.00
WA999       0508  10     42.00
WA999       0508  11     38.00
WA999       0508  12     47.00
WA999       0508  13     41.00
WA999       0508  14     51.00
WA999       0508  15     67.00
WA999       0508  16     80.00
WA999       0508  17     78.00
WA999       0508  18     66.00
WA999       0508  19     61.00
WA999       0508  20     48.00
WA999       0508  21     44.00
WA999       0508  22     47.00
WA999       0508  23     60.00
WA999       0508  24     68.00
WA999       0508  25     67.00
WA999       0508  26     63.00
WA999       0508  27     67.00
WA999       0508  28     63.00
WA999       0508  29     47.00
WA999       0508  30     55.00
WA999       0508  31     62.00
WA999       0608   1     45.00
WA999       0608   2     45.00
WA999       0608   3     46.00
WA999       0608   4     44.00
WA999       0608   5     40.00
WA999       0608   6     45.00
WA999       0608   7     41.00
WA999       0608   8     49.00
WA999       0608   9     45.00
WA999       0608  10     42.00
WA999       0608  11     42.00
WA999       0608  12     52.00
WA999       0608  13     53.00
WA999       0608  14     57.00
WA999       0608  15     59.00
WA999       0608  16     62.00
WA999       0608  17     45.00
WA999       0608  18     50.00
WA999       0608  19     53.00
WA999       0608  20     71.00
WA999       0608  21     68.00
WA999       0608  22     54.00
WA999       0608  23     57.00
WA999       0608  24     59.00
WA999       0608  25     63.00
WA999       0608  26     49.00
WA999       0608  27     70.00
WA999       0608  28     83.00
WA999       0608  29     86.00
WA999       0608  30     82.00
WA999       0708   1     74.00
WA999       0708   2     83.00
WA999       0708   3     63.00
WA999       0708   4     61.00
WA999       0708   5     53.00
WA999       0708   6     54.00
WA999       0708   7     65.00
WA999       0708   8     70.00
WA999       0708   9     68.00
WA999       0708  10     57.00
WA999       0708  11     69.00
WA999       0708  12     73.00
WA999       0708  13     71.00
WA999       0708  14     70.00
WA999       0708  15     70.00
WA999       0708  16     68.00
WA999       0708  17     67.00
WA999       0708  18     61.00
WA999       0708  19     63.00
WA999       0708  20     69.00
WA999       0708  21     67.00
WA999       0708  22     53.00
WA999       0708  23     47.00
WA999       0708  24     69.00
WA999       0708  25     68.00
WA999       0708  26     65.00
WA999       0708  27     53.00
WA999       0708  28     65.00
WA999       0708  29     53.00
WA999       0708  30     49.00
WA999       0708  31     60.00
WA999       0808   1     55.00
WA999       0808   2     52.00
WA999       0808   3     64.00
WA999       0808   4     76.00
WA999       0808   5     82.00
WA999       0808   6     86.00
WA999       0808   7     78.00
WA999       0808   8     70.00
WA999       0808   9     55.00
WA999       0808  10     52.00
WA999       0808  11     65.00
WA999       0808  12     67.00
WA999       0808  13     69.00
WA999       0808  14     84.00
WA999       0808  15     86.00
WA999       0808  16     86.00
WA999       0808  17     86.00
WA999       0808  18     70.00
WA999       0808  19     55.00
WA999       0808  20     53.00
WA999       0808  21     49.00
WA999       0808  22     64.00
WA999       0808  23     73.00
WA999       0808  24     65.00
WA999       0808  25     52.00
WA999       0808  26     54.00
WA999       0808  27     48.00
WA999       0808  28     53.00
WA999       0808  29     57.00
WA999       0808  30     48.00
WA999       0808  31     50.00
WA999       0908   1     55.00
WA999       0908   2     55.00
WA999       0908   3     60.00
WA999       0908   4     62.00
WA999       0908   5     50.00
WA999       0908   6     61.00
WA999       0908   7     68.00
WA999       0908   8     68.00
WA999       0908   9     63.00
WA999       0908  10     64.00
WA999       0908  11     72.00
WA999       0908  12     63.00
WA999       0908  13     67.00
WA999       0908  14     73.00
WA999       0908  15     78.00
WA999       0908  16     79.00
WA999       0908  17     80.00
WA999       0908  18     63.00
WA999       0908  19     64.00
WA999       0908  20     49.00
WA999       0908  21     47.00
WA999       0908  22     42.00
WA999       0908  23     54.00
WA999       0908  24     55.00
WA999       0908  25     48.00
WA999       0908  26     60.00
WA999       0908  27     56.00
WA999       0908  28     72.00
WA999       0908  29     78.00
WA999       0908  30     77.00
WA999       1008   1     77.00
WA999       1008   2     66.00
WA999       1008   3     52.00
WA999       1008   4     53.00
WA999       1008   5     42.00
WA999       1008   6     48.00
WA999       1008   7     46.00
WA999       1008   8     42.00
WA999       1008   9     42.00
WA999       1008  10     49.00
WA999       1008  11     50.00
WA999       1008  12     50.00
WA999       1008  13     47.00
WA999       1008  14     43.00
WA999       1008  15     48.00
WA999       1008  16     44.00
WA999       1008  17     49.00
WA999       1008  18     44.00
WA999       1008  19     50.00
WA999       1008  20     45.00
WA999       1008  21     42.00
WA999       1008  22     63.00
WA999       1008  23     48.00
WA999       1008  24     41.00
WA999       1008  25     43.00
WA999       1008  26     58.00
WA999       1008  27     67.00
WA999       1008  28     64.00
WA999       1008  29     52.00
WA999       1008  30     55.00
WA999       1008  31     55.00
WA999       1108   1     58.00
WA999       1108   2     45.00
WA999       1108   3     41.00
WA999       1108   4     39.00
WA999       1108   5     38.00
WA999       1108   6     45.00
WA999       1108   7     47.00
WA999       1108   8     47.00
WA999       1108   9     44.00
WA999       1108  10     42.00
WA999       1108  11     42.00
WA999       1108  12     46.00
WA999       1108  13     40.00
WA999       1108  14     40.00
WA999       1108  15     54.00
WA999       1108  16     54.00
WA999       1108  17     62.00
WA999       1108  18     48.00
WA999       1108  19     56.00
WA999       1108  20     50.00
WA999       1108  21     35.00
WA999       1108  22     34.00
WA999       1108  23     45.00
WA999       1108  24     53.00
WA999       1108  25     45.00
WA999       1108  26     43.00
WA999       1108  27     45.00
WA999       1108  28     39.00
WA999       1108  29     44.00
WA999       1108  30     52.00
WA999       1208   1     53.00
WA999       1208   2     42.00
WA999       1208   3     41.00
WA999       1208   4     45.00
WA999       1208   5     44.00
WA999       1208   6     42.00
WA999       1208   7     36.00
WA999       1208   8     33.00
WA999       1208   9     34.00
WA999       1208  10     39.00
WA999       1208  11     44.00
WA999       1208  12     37.00
WA999       1208  13     30.00
WA999       1208  14     31.00
WA999       1208  15     26.00
WA999       1208  16     29.00
WA999       1208  17     25.00
WA999       1208  18     21.00
WA999       1208  19     17.00
WA999       1208  20     25.00
WA999       1208  21     33.00
WA999       1208  22     29.00
WA999       1208  23     26.00
WA999       1208  24     28.00
WA999       1208  25     30.00
WA999       1208  26     31.00
WA999       1208  27     35.00
WA999       1208  28     31.00
WA999       1208  29     31.00
WA999       1208  30     30.00
WA999       1208  31     31.00
WA999       0109   1     34.00
WA999       0109   2     29.00
WA999       0109   3     26.00
WA999       0109   4     29.00
WA999       0109   5     35.00
WA999       0109   6     38.00
WA999       0109   7     39.00
WA999       0109   8     37.00
WA999       0109   9     34.00
WA999       0109  10     35.00
WA999       0109  11     37.00
WA999       0109  12     40.00
WA999       0109  13     42.00
WA999       0109  14     54.00
WA999       0109  15     62.00
WA999       0109  16     62.00
WA999       0109  17     65.00
WA999       0109  18     67.00
WA999       0109  19     69.00
WA999       0109  20     55.00
WA999       0109  21     50.00
WA999       0109  22     49.00
WA999       0109  23     47.00
WA999       0109  24     38.00
WA999       0109  25     30.00
WA999       0109  26     31.00
WA999       0109  27     30.00
WA999       0109  28     34.00
WA999       0109  29     35.00
WA999       0109  30     43.00
WA999       0109  31     30.00
WA999       0209   1     33.00
WA999       0209   2     43.00
WA999       0209   3     56.00
WA999       0209   4     56.00
WA999       0209   5     54.00
WA999       0209   6     37.00
WA999       0209   7     43.00
WA999       0209   8     46.00
WA999       0209   9     31.00
WA999       0209  10     28.00
WA999       0209  11     36.00
WA999       0209  12     40.00
WA999       0209  13     40.00
WA999       0209  14     39.00
WA999       0209  15     43.00
WA999       0209  16     44.00
WA999       0209  17     40.00
WA999       0209  18     47.00
WA999       0209  19     47.00
WA999       0209  20     49.00
WA999       0209  21     56.00
WA999       0209  22     48.00
WA999       0209  23     48.00
WA999       0209  24     36.00
WA999       0209  25     33.00
WA999       0209  26     34.00
WA999       0209  27     39.00
WA999       0209  28     40.00
WA999       0309   1     50.00
WA999       0309   2     44.00
WA999       0309   3     42.00
WA999       0309   4     43.00
WA999       0309   5     35.00
WA999       0309   6     34.00
WA999       0309   7     28.00
WA999       0309   8     33.00
WA999       0309   9     30.00
WA999       0309  10     26.00
WA999       0309  11     36.00
WA999       0309  12     46.00
WA999       0309  13     51.00
WA999       0309  14     33.00
WA999       0309  15     33.00
WA999       0309  16     32.00
WA999       0309  17     35.00
WA999       0309  18     35.00
WA999       0309  19     36.00
WA999       0309  20     38.00
WA999       0309  21     44.00
WA999       0309  22     44.00
WA999       0309  23     35.00
WA999       0309  24     35.00
WA999       0309  25     41.00
WA999       0309  26     45.00
WA999       0309  27     39.00
WA999       0309  28     33.00
WA999       0309  29     42.00
WA999       0309  30     33.00
WA999       0309  31     38.00
WA999       0409   1     34.00
WA999       0409   2     35.00
WA999       0409   3     42.00
WA999       0409   4     48.00
WA999       0409   5     56.00
WA999       0409   6     61.00
WA999       0409   7     64.00
WA999       0409   8     48.00
WA999       0409   9     48.00
WA999       0409  10     49.00
WA999       0409  11     40.00
WA999       0409  12     36.00
WA999       0409  13     35.00
WA999       0409  14     45.00
WA999       0409  15     51.00
WA999       0409  16     53.00
WA999       0409  17     39.00
WA999       0409  18     52.00
WA999       0409  19     56.00
WA999       0409  20     64.00
WA999       0409  21     63.00
WA999       0409  22     46.00
WA999       0409  23     43.00
WA999       0409  24     50.00
WA999       0409  25     42.00
WA999       0409  26     51.00
WA999       0409  27     54.00
WA999       0409  28     52.00
WA999       0409  29     51.00
WA999       0409  30     56.00
WA999       0509   1     61.00
WA999       0509   2     58.00
WA999       0509   3     51.00
WA999       0509   4     54.00
WA999       0509   5     42.00
WA999       0509   6     41.00
WA999       0509   7     38.00
WA999       0509   8     49.00
WA999       0509   9     60.00
WA999       0509  10     61.00
WA999       0509  11     44.00
WA999       0509  12     40.00
WA999       0509  13     45.00
WA999       0509  14     44.00
WA999       0509  15     57.00
WA999       0509  16     61.00
WA999       0509  17     65.00
WA999       0509  18     60.00
WA999       0509  19     41.00
WA999       0509  20     43.00
WA999       0509  21     58.00
WA999       0509  22     63.00
WA999       0509  23     63.00
WA999       0509  24     62.00
WA999       0509  25     60.00
WA999       0509  26     49.00
WA999       0509  27     57.00
WA999       0509  28     67.00
WA999       0509  29     73.00
WA999       0509  30     68.00
WA999       0509  31     69.00
WA999       0609   1     73.00
WA999       0609   2     76.00
WA999       0609   3     77.00
WA999       0609   4     80.00
WA999       0609   5     67.00
WA999       0609   6     50.00
WA999       0609   7     56.00
WA999       0609   8     62.00
WA999       0609   9     67.00
WA999       0609  10     67.00
WA999       0609  11     65.00
WA999       0609  12     67.00
WA999       0609  13     69.00
WA999       0609  14     62.00
WA999       0609  15     57.00
WA999       0609  16     63.00
WA999       0609  17     53.00
WA999       0609  18     58.00
WA999       0609  19     49.00
WA999       0609  20     53.00
WA999       0609  21     45.00
WA999       0609  22     44.00
WA999       0609  23     61.00
WA999       0609  24     54.00
WA999       0609  25     50.00
WA999       0609  26     57.00
WA999       0609  27     67.00
WA999       0609  28     62.00
WA999       0609  29     62.00
WA999       0609  30     64.00
WA999       0709   1     69.00
WA999       0709   2     76.00
WA999       0709   3     77.00
WA999       0709   4     75.00
WA999       0709   5     75.00
WA999       0709   6     56.00
WA999       0709   7     47.00
WA999       0709   8     49.00
WA999       0709   9     61.00
WA999       0709  10     72.00
WA999       0709  11     80.00
WA999       0709  12     66.00
WA999       0709  13     50.00
WA999       0709  14     54.00
WA999       0709  15     69.00
WA999       0709  16     75.00
WA999       0709  17     77.00
WA999       0709  18     70.00
WA999       0709  19     67.00
WA999       0709  20     79.00
WA999       0709  21     79.00
WA999       0709  22     73.00
WA999       0709  23     59.00
WA999       0709  24     69.00
WA999       0709  25     75.00
WA999       0709  26     75.00
WA999       0709  27     85.00
WA999       0709  28     87.00
WA999       0709  29     88.00
WA999       0709  30     83.00
WA999       0709  31     82.00
WA999       0809   1     78.00
WA999       0809   2     78.00
WA999       0809   3     75.00
WA999       0809   4     72.00
WA999       0809   5     68.00
WA999       0809   6     54.00
WA999       0809   7     52.00
WA999       0809   8     52.00
WA999       0809   9     63.00
WA999       0809  10     53.00
WA999       0809  11     56.00
WA999       0809  12     60.00
WA999       0809  13     49.00
WA999       0809  14     50.00
WA999       0809  15     50.00
WA999       0809  16     66.00
WA999       0809  17     69.00
WA999       0809  18     72.00
WA999       0809  19     84.00
WA999       0809  20     80.00
WA999       0809  21     56.00
WA999       0809  22     62.00
WA999       0809  23     60.00
WA999       0809  24     68.00
WA999       0809  25     60.00
WA999       0809  26     67.00
WA999       0809  27     82.00
WA999       0809  28     72.00
WA999       0809  29     65.00
WA999       0809  30     69.00
WA999       0809  31     69.00
WA999       0909   1     66.00
WA999       0909   2     74.00
WA999       0909   3     61.00
WA999       0909   4     65.00
WA999       0909   5     58.00
WA999       0909   6     47.00
WA999       0909   7     47.00
WA999       0909   8     59.00
WA999       0909   9     55.00
WA999       0909  10     67.00
WA999       0909  11     78.00
WA999       0909  12     82.00
WA999       0909  13     75.00
WA999       0909  14     54.00
WA999       0909  15     69.00
WA999       0909  16     66.00
WA999       0909  17     60.00
WA999       0909  18     75.00
WA999       0909  19     59.00
WA999       0909  20     55.00
WA999       0909  21     74.00
WA999       0909  22     83.00
WA999       0909  23     82.00
WA999       0909  24     62.00
WA999       0909  25     65.00
WA999       0909  26     57.00
WA999       0909  27     64.00
WA999       0909  28     58.00
WA999       0909  29     40.00
WA999       0909  30     44.00
WA999       1009   1     43.00
WA999       1009   2     43.00
WA999       1009   3     49.00
WA999       1009   4     56.00
WA999       1009   5     56.00
WA999       1009   6     54.00
WA999       1009   7     56.00
WA999       1009   8     53.00
WA999       1009   9     50.00
WA999       1009  10     49.00
WA999       1009  11     46.00
WA999       1009  12     45.00
WA999       1009  13     48.00
WA999       1009  14     45.00
WA999       1009  15     53.00
WA999       1009  16     53.00
WA999       1009  17     52.00
WA999       1009  18     48.00
WA999       1009  19     49.00
WA999       1009  20     47.00
WA999       1009  21     46.00
WA999       1009  22     44.00
WA999       1009  23     46.00
WA999       1009  24     42.00
WA999       1009  25     42.00
WA999       1009  26     40.00
WA999       1009  27     36.00
WA999       1009  28     35.00
WA999       1009  29     44.00
WA999       1009  30     46.00
WA999       1009  31     45.00
WA999       1109   1     42.00
WA999       1109   2     44.00
WA999       1109   3     47.00
WA999       1109   4     59.00
WA999       1109   5     52.00
WA999       1109   6     38.00
WA999       1109   7     34.00
WA999       1109   8     35.00
WA999       1109   9     38.00
WA999       1109  10     34.00
WA999       1109  11     37.00
WA999       1109  12     38.00
WA999       1109  13     32.00
WA999       1109  14     35.00
WA999       1109  15     40.00
WA999       1109  16     41.00
WA999       1109  17     40.00
WA999       1109  18     33.00
WA999       1109  19     38.00
WA999       1109  20     38.00
WA999       1109  21     33.00
WA999       1109  22     34.00
WA999       1109  23     35.00
WA999       1109  24     44.00
WA999       1109  25     46.00
WA999       1109  26     43.00
WA999       1109  27     36.00
WA999       1109  28     35.00
WA999       1109  29     39.00
WA999       1109  30     39.00
WA999       1209   1     39.00
WA999       1209   2     49.00
WA999       1209   3     47.00
WA999       1209   4     37.00
WA999       1209   5     34.00
WA999       1209   6     28.00
WA999       1209   7     24.00
WA999       1209   8     24.00
WA999       1209   9     26.00
WA999       1209  10     32.00
WA999       1209  11     31.00
WA999       1209  12     30.00
WA999       1209  13     25.00
WA999       1209  14     33.00
WA999       1209  15     39.00
WA999       1209  16     38.00
WA999       1209  17     41.00
WA999       1209  18     42.00
WA999       1209  19     42.00
WA999       1209  20     43.00
WA999       1209  21     40.00
WA999       1209  22     31.00
WA999       1209  23     31.00
WA999       1209  24     42.00
WA999       1209  25     56.00
WA999       1209  26     50.00
WA999       1209  27     47.00
WA999       1209  28     36.00
WA999       1209  29     44.00
WA999       1209  30     33.00
WA999       1209  31     38.00
WA999       0110   1     40.00
WA999       0110   2     35.00
WA999       0110   3     43.00
WA999       0110   4     40.00
WA999       0110   5     42.00
WA999       0110   6     43.00
WA999       0110   7     47.00
WA999       0110   8     45.00
WA999       0110   9     45.00
WA999       0110  10     50.00
WA999       0110  11     48.00
WA999       0110  12     43.00
WA999       0110  13     44.00
WA999       0110  14     37.00
WA999       0110  15     38.00
WA999       0110  16     43.00
WA999       0110  17     43.00
WA999       0110  18     44.00
WA999       0110  19     49.00
WA999       0110  20     46.00
WA999       0110  21     46.00
WA999       0110  22     47.00
WA999       0110  23     39.00
WA999       0110  24     41.00
WA999       0110  25     36.00
WA999       0110  26     46.00
WA999       0110  27     45.00
WA999       0110  28     47.00
WA999       0110  29     52.00
WA999       0110  30     40.00
WA999       0110  31     37.00
WA999       0210   1     40.00
WA999       0210   2     42.00
WA999       0210   3     43.00
WA999       0210   4     48.00
WA999       0210   5     43.00
WA999       0210   6     52.00
WA999       0210   7     39.00
WA999       0210   8     47.00
WA999       0210   9     46.00
WA999       0210  10     38.00
WA999       0210  11     39.00
WA999       0210  12     38.00
WA999       0210  13     40.00
WA999       0210  14     40.00
WA999       0210  15     48.00
WA999       0210  16     38.00
WA999       0210  17     48.00
WA999       0210  18     51.00
WA999       0210  19     51.00
WA999       0210  20     49.00
WA999       0210  21     47.00
WA999       0210  22     52.00
WA999       0210  23     46.00
WA999       0210  24     38.00
WA999       0210  25     40.00
WA999       0210  26     41.00
WA999       0210  27     43.00
WA999       0210  28     47.00
WA999       0310   1     53.00
WA999       0310   2     50.00
WA999       0310   3     39.00
WA999       0310   4     40.00
WA999       0310   5     46.00
WA999       0310   6     53.00
WA999       0310   7     44.00
WA999       0310   8     37.00
WA999       0310   9     35.00
WA999       0310  10     38.00
WA999       0310  11     34.00
WA999       0310  12     35.00
WA999       0310  13     39.00
WA999       0310  14     46.00
WA999       0310  15     55.00
WA999       0310  16     49.00
WA999       0310  17     42.00
WA999       0310  18     45.00
WA999       0310  19     51.00
WA999       0310  20     57.00
WA999       0310  21     40.00
WA999       0310  22     39.00
WA999       0310  23     45.00
WA999       0310  24     58.00
WA999       0310  25     47.00
WA999       0310  26     36.00
WA999       0310  27     51.00
WA999       0310  28     44.00
WA999       0310  29     34.00
WA999       0310  30     38.00
WA999       0310  31     44.00
WA999       0410   1     39.00
WA999       0410   2     34.00
WA999       0410   3     36.00
WA999       0410   4     46.00
WA999       0410   5     45.00
WA999       0410   6     36.00
WA999       0410   7     35.00
WA999       0410   8     37.00
WA999       0410   9     37.00
WA999       0410  10     45.00
WA999       0410  11     50.00
WA999       0410  12     51.00
WA999       0410  13     41.00
WA999       0410  14     53.00
WA999       0410  15     60.00
WA999       0410  16     64.00
WA999       0410  17     51.00
WA999       0410  18     61.00
WA999       0410  19     68.00
WA999       0410  20     47.00
WA999       0410  21     41.00
WA999       0410  22     45.00
WA999       0410  23     51.00
WA999       0410  24     40.00
WA999       0410  25     49.00
WA999       0410  26     55.00
WA999       0410  27     46.00
WA999       0410  28     44.00
WA999       0410  29     38.00
WA999       0410  30     39.00
WA999       0510   1     43.00
WA999       0510   2     42.00
WA999       0510   3     36.00
WA999       0510   4     43.00
WA999       0510   5     40.00
WA999       0510   6     49.00
WA999       0510   7     54.00
WA999       0510   8     53.00
WA999       0510   9     56.00
WA999       0510  10     54.00
WA999       0510  11     57.00
WA999       0510  12     57.00
WA999       0510  13     61.00
WA999       0510  14     63.00
WA999       0510  15     64.00
WA999       0510  16     66.00
WA999       0510  17     66.00
WA999       0510  18     49.00
WA999       0510  19     60.00
WA999       0510  20     45.00
WA999       0510  21     45.00
WA999       0510  22     44.00
WA999       0510  23     46.00
WA999       0510  24     53.00
WA999       0510  25     57.00
WA999       0510  26     51.00
WA999       0510  27     48.00
WA999       0510  28     46.00
WA999       0510  29     43.00
WA999       0510  30     48.00
WA999       0510  31     50.00
WA999       0610   1     52.00
WA999       0610   2     49.00
WA999       0610   3     52.00
WA999       0610   4     44.00
WA999       0610   5     59.00
WA999       0610   6     52.00
WA999       0610   7     49.00
WA999       0610   8     62.00
WA999       0610   9     49.00
WA999       0610  10     46.00
WA999       0610  11     51.00
WA999       0610  12     68.00
WA999       0610  13     62.00
WA999       0610  14     56.00
WA999       0610  15     42.00
WA999       0610  16     47.00
WA999       0610  17     43.00
WA999       0610  18     66.00
WA999       0610  19     54.00
WA999       0610  20     49.00
WA999       0610  21     48.00
WA999       0610  22     63.00
WA999       0610  23     70.00
WA999       0610  24     64.00
WA999       0610  25     62.00
WA999       0610  26     62.00
WA999       0610  27     58.00
WA999       0610  28     61.00
WA999       0610  29     54.00
WA999       0610  30     55.00
WA999       0710   1     51.00
WA999       0710   2     48.00
WA999       0710   3     50.00
WA999       0710   4     46.00
WA999       0710   5     56.00
WA999       0710   6     72.00
WA999       0710   7     80.00
WA999       0710   8     83.00
WA999       0710   9     80.00
WA999       0710  10     70.00
WA999       0710  11     70.00
WA999       0710  12     49.00
WA999       0710  13     56.00
WA999       0710  14     67.00
WA999       0710  15     70.00
WA999       0710  16     65.00
WA999       0710  17     65.00
WA999       0710  18     63.00
WA999       0710  19     65.00
WA999       0710  20     70.00
WA999       0710  21     72.00
WA999       0710  22     56.00
WA999       0710  23     70.00
WA999       0710  24     75.00
WA999       0710  25     74.00
WA999       0710  26     75.00
WA999       0710  27     72.00
WA999       0710  28     77.00
WA999       0710  29     74.00
WA999       0710  30     71.00
WA999       0710  31     60.00
WA999       0810   1     57.00
WA999       0810   2     68.00
WA999       0810   3     69.00
WA999       0810   4     77.00
WA999       0810   5     75.00
WA999       0810   6     68.00
WA999       0810   7     54.00
WA999       0810   8     58.00
WA999       0810   9     54.00
WA999       0810  10     56.00
WA999       0810  11     66.00
WA999       0810  12     66.00
WA999       0810  13     76.00
WA999       0810  14     80.00
WA999       0810  15     83.00
WA999       0810  16     81.00
WA999       0810  17     81.00
WA999       0810  18     69.00
WA999       0810  19     56.00
WA999       0810  20     61.00
WA999       0810  21     60.00
WA999       0810  22     49.00
WA999       0810  23     62.00
WA999       0810  24     77.00
WA999       0810  25     78.00
WA999       0810  26     59.00
WA999       0810  27     50.00
WA999       0810  28     60.00
WA999       0810  29     53.00
WA999       0810  30     60.00
WA999       0810  31     47.00
WA999       0910   1     54.00
WA999       0910   2     71.00
WA999       0910   3     73.00
WA999       0910   4     58.00
WA999       0910   5     50.00
WA999       0910   6     47.00
WA999       0910   7     55.00
WA999       0910   8     55.00
WA999       0910   9     51.00
WA999       0910  10     48.00
WA999       0910  11     54.00
WA999       0910  12     51.00
WA999       0910  13     59.00
WA999       0910  14     65.00
WA999       0910  15     68.00
WA999       0910  16     63.00
WA999       0910  17     64.00
WA999       0910  18     63.00
WA999       0910  19     54.00
WA999       0910  20     49.00
WA999       0910  21     53.00
WA999       0910  22     57.00
WA999       0910  23     47.00
WA999       0910  24     53.00
WA999       0910  25     68.00
WA999       0910  26     56.00
WA999       0910  27     59.00
WA999       0910  28     58.00
WA999       0910  29     62.00
WA999       0910  30     72.00
WA999       1010   1     73.00
WA999       1010   2     59.00
WA999       1010   3     53.00
WA999       1010   4     50.00
WA999       1010   5     56.00
WA999       1010   6     67.00
WA999       1010   7     61.00
WA999       1010   8     53.00
WA999       1010   9     53.00
WA999       1010  10     54.00
WA999       1010  11     43.00
WA999       1010  12     56.00
WA999       1010  13     71.00
WA999       1010  14     57.00
WA999       1010  15     46.00
WA999       1010  16     51.00
WA999       1010  17     52.00
WA999       1010  18     52.00
WA999       1010  19     58.00
WA999       1010  20     66.00
WA999       1010  21     62.00
WA999       1010  22     50.00
WA999       1010  23     48.00
WA999       1010  24     42.00
WA999       1010  25     35.00
WA999       1010  26     39.00
WA999       1010  27     49.00
WA999       1010  28     43.00
WA999       1010  29     42.00
WA999       1010  30     48.00
WA999       1010  31     40.00
WA999       1110   1     44.00
WA999       1110   2     51.00
WA999       1110   3     66.00
WA999       1110   4     65.00
WA999       1110   5     50.00
WA999       1110   6     44.00
WA999       1110   7     42.00
WA999       1110   8     35.00
WA999       1110   9     34.00
WA999       1110  10     43.00
WA999       1110  11     44.00
WA999       1110  12     36.00
WA999       1110  13     38.00
WA999       1110  14     43.00
WA999       1110  15     43.00
WA999       1110  16     38.00
WA999       1110  17     34.00
WA999       1110  18     31.00
WA999       1110  19     35.00
WA999       1110  20     40.00
WA999       1110  21     28.00
WA999       1110  22     18.00
WA999       1110  23     17.00
WA999       1110  24     22.00
WA999       1110  25     35.00
WA999       1110  26     35.00
WA999       1110  27     39.00
WA999       1110  28     37.00
WA999       1110  29     31.00
WA999       1110  30     34.00
WA999       1210   1     35.00
WA999       1210   2     40.00
WA999       1210   3     37.00
WA999       1210   4     43.00
WA999       1210   5     45.00
WA999       1210   6     46.00
WA999       1210   7     44.00
WA999       1210   8     38.00
WA999       1210   9     35.00
WA999       1210  10     34.00
WA999       1210  11     37.00
WA999       1210  12     44.00
WA999       1210  13     38.00
WA999       1210  14     37.00
WA999       1210  15     33.00
WA999       1210  16     33.00
WA999       1210  17     42.00
WA999       1210  18     33.00
WA999       1210  19     42.00
WA999       1210  20     33.00
WA999       1210  21     42.00
WA999       1210  22     38.00
WA999       1210  23     36.00
WA999       1210  24     41.00
WA999       1210  25     44.00
WA999       1210  26     35.00
WA999       1210  27     33.00
WA999       1210  28     34.00
WA999       1210  29     29.00
WA999       1210  30     26.00
WA999       1210  31     35.00
