$ Get data for 1012:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1012          Swift Creek
WA1012      0104  13     52.00
WA1012      0104  14     53.00
WA1012      0104  15     44.00
WA1012      0104  16     41.00
WA1012      0104  17     47.00
WA1012      0104  18     39.00
WA1012      0104  19     38.00
WA1012      0104  20     41.00
WA1012      0104  21     50.00
WA1012      0104  22     48.00
WA1012      0104  23     41.00
WA1012      0104  24     39.00
WA1012      0104  25   -999.00
WA1012      0104  26     32.00
WA1012      0104  27     38.00
WA1012      0104  28     40.00
WA1012      0104  29     44.00
WA1012      0104  30     40.00
WA1012      0104  31     27.00
WA1012      0204   1     30.00
WA1012      0204   2     33.00
WA1012      0204   3     35.00
WA1012      0204   4     34.00
WA1012      0204   5     38.00
WA1012      0204   6     38.00
WA1012      0204   7     34.00
WA1012      0204   8     35.00
WA1012      0204   9     47.00
WA1012      0204  10     54.00
WA1012      0204  11     52.00
WA1012      0204  12     48.00
WA1012      0204  13     48.00
WA1012      0204  14     38.00
WA1012      0204  15     38.00
WA1012      0204  16     39.00
WA1012      0204  17     37.00
WA1012      0204  18     37.00
WA1012      0204  19     38.00
WA1012      0204  20     47.00
WA1012      0204  21     42.00
WA1012      0204  22     40.00
WA1012      0204  23     38.00
WA1012      0204  24     36.00
WA1012      0204  25     36.00
WA1012      0204  26     37.00
WA1012      0204  27     39.00
WA1012      0204  28     40.00
WA1012      0204  29     42.00
WA1012      0304   1     47.00
WA1012      0304   2     46.00
WA1012      0304   3     33.00
WA1012      0304   4     34.00
WA1012      0304   5     36.00
WA1012      0304   6     36.00
WA1012      0304   7     48.00
WA1012      0304   8     71.00
WA1012      0304   9     62.00
WA1012      0304  10     57.00
WA1012      0304  11     57.00
WA1012      0304  12     52.00
WA1012      0304  13     47.00
WA1012      0304  14     55.00
WA1012      0304  15     49.00
WA1012      0304  16     58.00
WA1012      0304  17     55.00
WA1012      0304  18     43.00
WA1012      0304  19     37.00
WA1012      0304  20     57.00
WA1012      0304  21     66.00
WA1012      0304  22     70.00
WA1012      0304  23     48.00
WA1012      0304  24     40.00
WA1012      0304  25     36.00
WA1012      0304  26     35.00
WA1012      0304  27     41.00
WA1012      0304  28     54.00
WA1012      0304  29     61.00
WA1012      0304  30     42.00
WA1012      0304  31     36.00
WA1012      0404   1     50.00
WA1012      0404   2     59.00
WA1012      0404   3     70.00
WA1012      0404   4     60.00
WA1012      0404   5     47.00
WA1012      0404   6     57.00
WA1012      0404   7     48.00
WA1012      0404   8     61.00
WA1012      0404   9     64.00
WA1012      0404  10     64.00
WA1012      0404  11     72.00
WA1012      0404  12     57.00
WA1012      0404  13     56.00
WA1012      0404  14     36.00
WA1012      0404  15     39.00
WA1012      0404  16     43.00
WA1012      0404  17     44.00
WA1012      0404  18     41.00
WA1012      0404  19     43.00
WA1012      0404  20     36.00
WA1012      0404  21     51.00
WA1012      0404  22     67.00
WA1012      0404  23     51.00
WA1012      0404  24     58.00
WA1012      0404  25     67.00
WA1012      0404  26     86.00
WA1012      0404  27     69.00
WA1012      0404  28     59.00
WA1012      0404  29     68.00
WA1012      0404  30     74.00
WA1012      0504   1     79.00
WA1012      0504   2     70.00
WA1012      0504   3     67.00
WA1012      0504   4     49.00
WA1012      0504   5     47.00
WA1012      0504   6     63.00
WA1012      0504   7     55.00
WA1012      0504   8     46.00
WA1012      0504   9     51.00
WA1012      0504  10     47.00
WA1012      0504  11     47.00
WA1012      0504  12     51.00
WA1012      0504  13     60.00
WA1012      0504  14     62.00
WA1012      0504  15     51.00
WA1012      0504  16     51.00
WA1012      0504  17     64.00
WA1012      0504  18     59.00
WA1012      0504  19     60.00
WA1012      0504  20     69.00
WA1012      0504  21     50.00
WA1012      0504  22     43.00
WA1012      0504  23     53.00
WA1012      0504  24     65.00
WA1012      0504  25     69.00
WA1012      0504  26     56.00
WA1012      0504  27     47.00
WA1012      0504  28     41.00
WA1012      0504  29     44.00
WA1012      0504  30     49.00
WA1012      0504  31     50.00
WA1012      0604   1     63.00
WA1012      0604   2     78.00
WA1012      0604   3     86.00
WA1012      0604   4     85.00
WA1012      0604   5     53.00
WA1012      0604   6     45.00
WA1012      0604   7     50.00
WA1012      0604   8     64.00
WA1012      0604   9     56.00
WA1012      0604  10     48.00
WA1012      0604  11     49.00
WA1012      0604  12     54.00
WA1012      0604  13     49.00
WA1012      0604  14     50.00
WA1012      0604  15     70.00
WA1012      0604  16     82.00
WA1012      0604  17     87.00
WA1012      0604  18     86.00
WA1012      0604  19     79.00
WA1012      0604  20     89.00
WA1012      0604  21     96.00
WA1012      0604  22     97.00
WA1012      0604  23     74.00
WA1012      0604  24     76.00
WA1012      0604  25     77.00
WA1012      0604  26     72.00
WA1012      0604  27     79.00
WA1012      0604  28     85.00
WA1012      0604  29     86.00
WA1012      0604  30     82.00
WA1012      0704   1     82.00
WA1012      0704   2     72.00
WA1012      0704   3     74.00
WA1012      0704   4     75.00
WA1012      0704   5     87.00
WA1012      0704   6     73.00
WA1012      0704   7     58.00
WA1012      0704   8     72.00
WA1012      0704   9     61.00
WA1012      0704  10     60.00
WA1012      0704  11     78.00
WA1012      0704  12     96.00
WA1012      0704  13     88.00
WA1012      0704  14     98.00
WA1012      0704  15     82.00
WA1012      0704  16     93.00
WA1012      0704  17     99.00
WA1012      0704  18     88.00
WA1012      0704  19     79.00
WA1012      0704  20     71.00
WA1012      0704  21     89.00
WA1012      0704  22    100.00
WA1012      0704  23    103.00
WA1012      0704  24    108.00
WA1012      0704  25     87.00
WA1012      0704  26     86.00
WA1012      0704  27     95.00
WA1012      0704  28     94.00
WA1012      0704  29     94.00
WA1012      0704  30     83.00
WA1012      0704  31     88.00
WA1012      0804   1     94.00
WA1012      0804   2     83.00
WA1012      0804   3     74.00
WA1012      0804   4     81.00
WA1012      0804   5     65.00
WA1012      0804   6     58.00
WA1012      0804   7     69.00
WA1012      0804   8     85.00
WA1012      0804   9     99.00
WA1012      0804  10     99.00
WA1012      0804  11    106.00
WA1012      0804  12    109.00
WA1012      0804  13    109.00
WA1012      0804  14     95.00
WA1012      0804  15     97.00
WA1012      0804  16     87.00
WA1012      0804  17     87.00
WA1012      0804  18     91.00
WA1012      0804  19     95.00
WA1012      0804  20     92.00
WA1012      0804  21     74.00
WA1012      0804  22     61.00
WA1012      0804  23     58.00
WA1012      0804  24     59.00
WA1012      0804  25     54.00
WA1012      0804  26     59.00
WA1012      0804  27     65.00
WA1012      0804  28     72.00
WA1012      0804  29     87.00
WA1012      0804  30     94.00
WA1012      0804  31     96.00
WA1012      0904   1     74.00
WA1012      0904   2     55.00
WA1012      0904   3     69.00
WA1012      0904   4     61.00
WA1012      0904   5     65.00
WA1012      0904   6     82.00
WA1012      0904   7     76.00
WA1012      0904   8     70.00
WA1012      0904   9     63.00
WA1012      0904  10     71.00
WA1012      0904  11     64.00
WA1012      0904  12     59.00
WA1012      0904  13     50.00
WA1012      0904  14     53.00
WA1012      0904  15     53.00
WA1012      0904  16     51.00
WA1012      0904  17     49.00
WA1012      0904  18     41.00
WA1012      0904  19     47.00
WA1012      0904  20     50.00
WA1012      0904  21     66.00
WA1012      0904  22     71.00
WA1012      0904  23     68.00
WA1012      0904  24     82.00
WA1012      0904  25     81.00
WA1012      0904  26     82.00
WA1012      0904  27     92.00
WA1012      0904  28     94.00
WA1012      0904  29     62.00
WA1012      0904  30     77.00
WA1012      1004   1     74.00
WA1012      1004   2     81.00
WA1012      1004   3     83.00
WA1012      1004   4     86.00
WA1012      1004   5     71.00
WA1012      1004   6     57.00
WA1012      1004   7     62.00
WA1012      1004   8     59.00
WA1012      1004   9     45.00
WA1012      1004  10     62.00
WA1012      1004  11     70.00
WA1012      1004  12     77.00
WA1012      1004  13     80.00
WA1012      1004  14     89.00
WA1012      1004  15     57.00
WA1012      1004  16     52.00
WA1012      1004  17     49.00
WA1012      1004  18     39.00
WA1012      1004  19     49.00
WA1012      1004  20     51.00
WA1012      1004  21     42.00
WA1012      1004  22     43.00
WA1012      1004  23     37.00
WA1012      1004  24     37.00
WA1012      1004  25     40.00
WA1012      1004  26     47.00
WA1012      1004  27     62.00
WA1012      1004  28     44.00
WA1012      1004  29     41.00
WA1012      1004  30     42.00
WA1012      1004  31     38.00
WA1012      1104   1     46.00
WA1012      1104   2     49.00
WA1012      1104   3     45.00
WA1012      1104   4     53.00
WA1012      1104   5     63.00
WA1012      1104   6     64.00
WA1012      1104   7     68.00
WA1012      1104   8     69.00
WA1012      1104   9     57.00
WA1012      1104  10     58.00
WA1012      1104  11     58.00
WA1012      1104  12     52.00
WA1012      1104  13     48.00
WA1012      1104  14     56.00
WA1012      1104  15     55.00
WA1012      1104  16     39.00
WA1012      1104  17     48.00
WA1012      1104  18     42.00
WA1012      1104  19     33.00
WA1012      1104  20     40.00
WA1012      1104  21     47.00
WA1012      1104  22     41.00
WA1012      1104  23     44.00
WA1012      1104  24     48.00
WA1012      1104  25     44.00
WA1012      1104  26     33.00
WA1012      1104  27     33.00
WA1012      1104  28     33.00
WA1012      1104  29     38.00
WA1012      1104  30     34.00
WA1012      1204   1     35.00
WA1012      1204   2     38.00
WA1012      1204   3     43.00
WA1012      1204   4     43.00
WA1012      1204   5     31.00
WA1012      1204   6     32.00
WA1012      1204   7     34.00
WA1012      1204   8     35.00
WA1012      1204   9     50.00
WA1012      1204  10     50.00
WA1012      1204  11     48.00
WA1012      1204  12     47.00
WA1012      1204  13     44.00
WA1012      1204  14     41.00
WA1012      1204  15     51.00
WA1012      1204  16     56.00
WA1012      1204  17     59.00
WA1012      1204  18     65.00
WA1012      1204  19     62.00
WA1012      1204  20     32.00
WA1012      1204  21     42.00
WA1012      1204  22     33.00
WA1012      1204  23     49.00
WA1012      1204  24     56.00
WA1012      1204  25     39.00
WA1012      1204  26     34.00
WA1012      1204  27     51.00
WA1012      1204  28     50.00
WA1012      1204  29     35.00
WA1012      1204  30     34.00
WA1012      1204  31     31.00
WA1012      0105   1     29.00
WA1012      0105   2     29.00
WA1012      0105   3     36.00
WA1012      0105   4     32.00
WA1012      0105   5     30.00
WA1012      0105   6     28.00
WA1012      0105   7     28.00
WA1012      0105   8     25.00
WA1012      0105   9     27.00
WA1012      0105  10     33.00
WA1012      0105  11     25.00
WA1012      0105  12     30.00
WA1012      0105  13     28.00
WA1012      0105  14     21.00
WA1012      0105  15     35.00
WA1012      0105  16     43.00
WA1012      0105  17     51.00
WA1012      0105  18     54.00
WA1012      0105  19     55.00
WA1012      0105  20     56.00
WA1012      0105  21     59.00
WA1012      0105  22     56.00
WA1012      0105  23     61.00
WA1012      0105  24     62.00
WA1012      0105  25     56.00
WA1012      0105  26     48.00
WA1012      0105  27     42.00
WA1012      0105  28     42.00
WA1012      0105  29     36.00
WA1012      0105  30     44.00
WA1012      0105  31     42.00
WA1012      0205   1     57.00
WA1012      0205   2     63.00
WA1012      0205   3     64.00
WA1012      0205   4     52.00
WA1012      0205   5     30.00
WA1012      0205   6     29.00
WA1012      0205   7     36.00
WA1012      0205   8     41.00
WA1012      0205   9     48.00
WA1012      0205  10     52.00
WA1012      0205  11     49.00
WA1012      0205  12     38.00
WA1012      0205  13     29.00
WA1012      0205  14     29.00
WA1012      0205  15     38.00
WA1012      0205  16     42.00
WA1012      0205  17     47.00
WA1012      0205  18     48.00
WA1012      0205  19     45.00
WA1012      0205  20     39.00
WA1012      0205  21     50.00
WA1012      0205  22     51.00
WA1012      0205  23     55.00
WA1012      0205  24     61.00
WA1012      0205  25     62.00
WA1012      0205  26     59.00
WA1012      0205  27     54.00
WA1012      0205  28     48.00
WA1012      0305   1     48.00
WA1012      0305   2     40.00
WA1012      0305   3     53.00
WA1012      0305   4     52.00
WA1012      0305   5     54.00
WA1012      0305   6     65.00
WA1012      0305   7     58.00
WA1012      0305   8     67.00
WA1012      0305   9     65.00
WA1012      0305  10     72.00
WA1012      0305  11     76.00
WA1012      0305  12     64.00
WA1012      0305  13     62.00
WA1012      0305  14     60.00
WA1012      0305  15     54.00
WA1012      0305  16     45.00
WA1012      0305  17     36.00
WA1012      0305  18     38.00
WA1012      0305  19     44.00
WA1012      0305  20     36.00
WA1012      0305  21     36.00
WA1012      0305  22     38.00
WA1012      0305  23     35.00
WA1012      0305  24     37.00
WA1012      0305  25     36.00
WA1012      0305  26     43.00
WA1012      0305  27     43.00
WA1012      0305  28     32.00
WA1012      0305  29     33.00
WA1012      0305  30     36.00
WA1012      0305  31     52.00
WA1012      0405   1     39.00
WA1012      0405   2     41.00
WA1012      0405   3     37.00
WA1012      0405   4     38.00
WA1012      0405   5     46.00
WA1012      0405   6     60.00
WA1012      0405   7     53.00
WA1012      0405   8     47.00
WA1012      0405   9     41.00
WA1012      0405  10     45.00
WA1012      0405  11     35.00
WA1012      0405  12     33.00
WA1012      0405  13     38.00
WA1012      0405  14     37.00
WA1012      0405  15     45.00
WA1012      0405  16     47.00
WA1012      0405  17     38.00
WA1012      0405  18     47.00
WA1012      0405  19     58.00
WA1012      0405  20     69.00
WA1012      0405  21     64.00
WA1012      0405  22     62.00
WA1012      0405  23     60.00
WA1012      0405  24     59.00
WA1012      0405  25     52.00
WA1012      0405  26     69.00
WA1012      0405  27     79.00
WA1012      0405  28     54.00
WA1012      0405  29     44.00
WA1012      0405  30     52.00
WA1012      0505   1     67.00
WA1012      0505   2     54.00
WA1012      0505   3     64.00
WA1012      0505   4     58.00
WA1012      0505   5     61.00
WA1012      0505   6     58.00
WA1012      0505   7     53.00
WA1012      0505   8     53.00
WA1012      0505   9     50.00
WA1012      0505  10     47.00
WA1012      0505  11     58.00
WA1012      0505  12     65.00
WA1012      0505  13     69.00
WA1012      0505  14     60.00
WA1012      0505  15     59.00
WA1012      0505  16     50.00
WA1012      0505  17     44.00
WA1012      0505  18     49.00
WA1012      0505  19     44.00
WA1012      0505  20     44.00
WA1012      0505  21     47.00
WA1012      0505  22     42.00
WA1012      0505  23     51.00
WA1012      0505  24     66.00
WA1012      0505  25     74.00
WA1012      0505  26     84.00
WA1012      0505  27     96.00
WA1012      0505  28     90.00
WA1012      0505  29     58.00
WA1012      0505  30     60.00
WA1012      0505  31     53.00
WA1012      0605   1     57.00
WA1012      0605   2     51.00
WA1012      0605   3     54.00
WA1012      0605   4     56.00
WA1012      0605   5     45.00
WA1012      0605   6     47.00
WA1012      0605   7     51.00
WA1012      0605   8     55.00
WA1012      0605   9     64.00
WA1012      0605  10     55.00
WA1012      0605  11     50.00
WA1012      0605  12     53.00
WA1012      0605  13     57.00
WA1012      0605  14     53.00
WA1012      0605  15     67.00
WA1012      0605  16     66.00
WA1012      0605  17     54.00
WA1012      0605  18     69.00
WA1012      0605  19     78.00
WA1012      0605  20     92.00
WA1012      0605  21     76.00
WA1012      0605  22     65.00
WA1012      0605  23     76.00
WA1012      0605  24     80.00
WA1012      0605  25     70.00
WA1012      0605  26     55.00
WA1012      0605  27     57.00
WA1012      0605  28     58.00
WA1012      0605  29     80.00
WA1012      0605  30     82.00
WA1012      0705   1     73.00
WA1012      0705   2     59.00
WA1012      0705   3     78.00
WA1012      0705   4     88.00
WA1012      0705   5     82.00
WA1012      0705   6     63.00
WA1012      0705   7     68.00
WA1012      0705   8     56.00
WA1012      0705   9     59.00
WA1012      0705  10     57.00
WA1012      0705  11     62.00
WA1012      0705  12     64.00
WA1012      0705  13     68.00
WA1012      0705  14     94.00
WA1012      0705  15     90.00
WA1012      0705  16     76.00
WA1012      0705  17     91.00
WA1012      0705  18    100.00
WA1012      0705  19     85.00
WA1012      0705  20     86.00
WA1012      0705  21    107.00
WA1012      0705  22     88.00
WA1012      0705  23     86.00
WA1012      0705  24     78.00
WA1012      0705  25     85.00
WA1012      0705  26     99.00
WA1012      0705  27    106.00
WA1012      0705  28     94.00
WA1012      0705  29     90.00
WA1012      0705  30     94.00
WA1012      0705  31     96.00
WA1012      0805   1     74.00
WA1012      0805   2     81.00
WA1012      0805   3     93.00
WA1012      0805   4    105.00
WA1012      0805   5    101.00
WA1012      0805   6     93.00
WA1012      0805   7     93.00
WA1012      0805   8     89.00
WA1012      0805   9     89.00
WA1012      0805  10     78.00
WA1012      0805  11     74.00
WA1012      0805  12     91.00
WA1012      0805  13     90.00
WA1012      0805  14     99.00
WA1012      0805  15     96.00
WA1012      0805  16     83.00
WA1012      0805  17     65.00
WA1012      0805  18     79.00
WA1012      0805  19     89.00
WA1012      0805  20     95.00
WA1012      0805  21     92.00
WA1012      0805  22     77.00
WA1012      0805  23     68.00
WA1012      0805  24   -999.00
WA1012      0805  25     70.00
WA1012      0805  26     71.00
WA1012      0805  27     67.00
WA1012      0805  28     68.00
WA1012      0805  29     51.00
WA1012      0805  30     53.00
WA1012      0805  31     65.00
WA1012      0905   1     69.00
WA1012      0905   2     60.00
WA1012      0905   3     58.00
WA1012      0905   4     53.00
WA1012      0905   5     58.00
WA1012      0905   6     65.00
WA1012      0905   7     71.00
WA1012      0905   8     71.00
WA1012      0905   9     50.00
WA1012      0905  10     44.00
WA1012      0905  11     48.00
WA1012      0905  12     56.00
WA1012      0905  13     62.00
WA1012      0905  14     59.00
WA1012      0905  15     49.00
WA1012      0905  16     45.00
WA1012      0905  17     45.00
WA1012      0905  18     56.00
WA1012      0905  19     58.00
WA1012      0905  20     54.00
WA1012      0905  21     60.00
WA1012      0905  22     53.00
WA1012      0905  23     54.00
WA1012      0905  24     55.00
WA1012      0905  25     62.00
WA1012      0905  26     64.00
WA1012      0905  27     59.00
WA1012      0905  28     63.00
WA1012      0905  29     54.00
WA1012      0905  30     52.00
WA1012      1005   1     43.00
WA1012      1005   2     37.00
WA1012      1005   3     39.00
WA1012      1005   4     42.00
WA1012      1005   5     47.00
WA1012      1005   6     51.00
WA1012      1005   7     43.00
WA1012      1005   8     41.00
WA1012      1005   9     46.00
WA1012      1005  10     51.00
WA1012      1005  11     49.00
WA1012      1005  12     49.00
WA1012      1005  13     48.00
WA1012      1005  14     57.00
WA1012      1005  15     44.00
WA1012      1005  16     49.00
WA1012      1005  17     51.00
WA1012      1005  18     58.00
WA1012      1005  19     47.00
WA1012      1005  20     44.00
WA1012      1005  21     58.00
WA1012      1005  22     55.00
WA1012      1005  23     52.00
WA1012      1005  24     56.00
WA1012      1005  25     53.00
WA1012      1005  26     38.00
WA1012      1005  27     40.00
WA1012      1005  28     38.00
WA1012      1005  29     36.00
WA1012      1005  30     40.00
WA1012      1005  31     42.00
WA1012      1105   1     42.00
WA1012      1105   2     38.00
WA1012      1105   3     34.00
WA1012      1105   4     33.00
WA1012      1105   5     35.00
WA1012      1105   6     35.00
WA1012      1105   7     33.00
WA1012      1105   8     38.00
WA1012      1105   9     49.00
WA1012      1105  10     44.00
WA1012      1105  11     32.00
WA1012      1105  12     34.00
WA1012      1105  13     40.00
WA1012      1105  14     34.00
WA1012      1105  15     44.00
WA1012      1105  16     48.00
WA1012      1105  17     53.00
WA1012      1105  18     61.00
WA1012      1105  19     56.00
WA1012      1105  20     59.00
WA1012      1105  21     58.00
WA1012      1105  22     57.00
WA1012      1105  23     55.00
WA1012      1105  24     51.00
WA1012      1105  25     40.00
WA1012      1105  26     30.00
WA1012      1105  27     29.00
WA1012      1105  28     30.00
WA1012      1105  29     29.00
WA1012      1105  30     32.00
WA1012      1205   1     28.00
WA1012      1205   2     29.00
WA1012      1205   3     30.00
WA1012      1205   4     29.00
WA1012      1205   5     32.00
WA1012      1205   6     32.00
WA1012      1205   7     35.00
WA1012      1205   8     37.00
WA1012      1205   9     54.00
WA1012      1205  10     55.00
WA1012      1205  11     54.00
WA1012      1205  12     43.00
WA1012      1205  13     34.00
WA1012      1205  14     41.00
WA1012      1205  15     44.00
WA1012      1205  16     41.00
WA1012      1205  17     34.00
WA1012      1205  18     29.00
WA1012      1205  19     44.00
WA1012      1205  20     45.00
WA1012      1205  21     42.00
WA1012      1205  22     40.00
WA1012      1205  23     46.00
WA1012      1205  24     53.00
WA1012      1205  25     47.00
WA1012      1205  26     39.00
WA1012      1205  27     39.00
WA1012      1205  28     38.00
WA1012      1205  29     33.00
WA1012      1205  30     38.00
WA1012      1205  31     37.00
WA1012      0106   1     34.00
WA1012      0106   2     35.00
WA1012      0106   3     32.00
WA1012      0106   4     42.00
WA1012      0106   5     44.00
WA1012      0106   6     43.00
WA1012      0106   7     37.00
WA1012      0106   8     33.00
WA1012      0106   9     39.00
WA1012      0106  10     41.00
WA1012      0106  11     34.00
WA1012      0106  12     34.00
WA1012      0106  13     34.00
WA1012      0106  14     33.00
WA1012      0106  15     30.00
WA1012      0106  16     38.00
WA1012      0106  17     38.00
WA1012      0106  18     33.00
WA1012      0106  19     33.00
WA1012      0106  20     35.00
WA1012      0106  21     34.00
WA1012      0106  22     39.00
WA1012      0106  23     45.00
WA1012      0106  24     49.00
WA1012      0106  25     41.00
WA1012      0106  26     30.00
WA1012      0106  27     33.00
WA1012      0106  28     32.00
WA1012      0106  29     39.00
WA1012      0106  30     39.00
WA1012      0106  31     34.00
WA1012      0206   1     34.00
WA1012      0206   2     35.00
WA1012      0206   3     41.00
WA1012      0206   4     40.00
WA1012      0206   5     40.00
WA1012      0206   6     48.00
WA1012      0206   7     51.00
WA1012      0206   8     44.00
WA1012      0206   9     45.00
WA1012      0206  10     39.00
WA1012      0206  11     40.00
WA1012      0206  12     45.00
WA1012      0206  13     43.00
WA1012      0206  14     28.00
WA1012      0206  15     28.00
WA1012      0206  16     26.00
WA1012      0206  17     18.00
WA1012      0206  18     22.00
WA1012      0206  19     30.00
WA1012      0206  20     31.00
WA1012      0206  21     37.00
WA1012      0206  22     38.00
WA1012      0206  23     33.00
WA1012      0206  24     29.00
WA1012      0206  25     40.00
WA1012      0206  26     47.00
WA1012      0206  27     38.00
WA1012      0206  28     36.00
WA1012      0306   1     38.00
WA1012      0306   2     38.00
WA1012      0306   3     38.00
WA1012      0306   4     35.00
WA1012      0306   5     37.00
WA1012      0306   6     37.00
WA1012      0306   7     38.00
WA1012      0306   8     29.00
WA1012      0306   9     31.00
WA1012      0306  10     25.00
WA1012      0306  11     30.00
WA1012      0306  12     34.00
WA1012      0306  13     33.00
WA1012      0306  14     34.00
WA1012      0306  15     35.00
WA1012      0306  16     35.00
WA1012      0306  17     36.00
WA1012      0306  18     38.00
WA1012      0306  19     40.00
WA1012      0306  20     39.00
WA1012      0306  21     37.00
WA1012      0306  22     39.00
WA1012      0306  23     45.00
WA1012      0306  24     38.00
WA1012      0306  25     40.00
WA1012      0306  26     38.00
WA1012      0306  27     42.00
WA1012      0306  28     44.00
WA1012      0306  29     40.00
WA1012      0306  30     38.00
WA1012      0306  31     46.00
WA1012      0406   1     40.00
WA1012      0406   2     39.00
WA1012      0406   3     39.00
WA1012      0406   4     42.00
WA1012      0406   5     47.00
WA1012      0406   6     40.00
WA1012      0406   7     46.00
WA1012      0406   8     41.00
WA1012      0406   9     46.00
WA1012      0406  10     39.00
WA1012      0406  11     42.00
WA1012      0406  12     43.00
WA1012      0406  13     39.00
WA1012      0406  14     36.00
WA1012      0406  15     34.00
WA1012      0406  16     40.00
WA1012      0406  17     40.00
WA1012      0406  18     47.00
WA1012      0406  19     57.00
WA1012      0406  20     55.00
WA1012      0406  21     40.00
WA1012      0406  22     47.00
WA1012      0406  23     52.00
WA1012      0406  24     51.00
WA1012      0406  25     52.00
WA1012      0406  26     44.00
WA1012      0406  27     56.00
WA1012      0406  28     63.00
WA1012      0406  29     54.00
WA1012      0406  30     42.00
WA1012      0506   1     42.00
WA1012      0506   2     46.00
WA1012      0506   3     51.00
WA1012      0506   4     52.00
WA1012      0506   5     57.00
WA1012      0506   6     43.00
WA1012      0506   7     38.00
WA1012      0506   8     42.00
WA1012      0506   9     51.00
WA1012      0506  10     54.00
WA1012      0506  11     50.00
WA1012      0506  12     43.00
WA1012      0506  13     54.00
WA1012      0506  14     60.00
WA1012      0506  15     67.00
WA1012      0506  16     68.00
WA1012      0506  17     72.00
WA1012      0506  18     71.00
WA1012      0506  19     59.00
WA1012      0506  20     54.00
WA1012      0506  21     53.00
WA1012      0506  22     48.00
WA1012      0506  23     49.00
WA1012      0506  24     41.00
WA1012      0506  25     44.00
WA1012      0506  26     41.00
WA1012      0506  27     40.00
WA1012      0506  28     40.00
WA1012      0506  29     49.00
WA1012      0506  30     60.00
WA1012      0506  31     60.00
WA1012      0606   1     52.00
WA1012      0606   2     49.00
WA1012      0606   3     52.00
WA1012      0606   4     49.00
WA1012      0606   5     57.00
WA1012      0606   6     58.00
WA1012      0606   7     55.00
WA1012      0606   8     45.00
WA1012      0606   9     46.00
WA1012      0606  10     54.00
WA1012      0606  11     65.00
WA1012      0606  12     59.00
WA1012      0606  13     49.00
WA1012      0606  14     43.00
WA1012      0606  15     46.00
WA1012      0606  16     49.00
WA1012      0606  17     50.00
WA1012      0606  18     53.00
WA1012      0606  19     51.00
WA1012      0606  20     54.00
WA1012      0606  21     56.00
WA1012      0606  22     58.00
WA1012      0606  23     67.00
WA1012      0606  24     75.00
WA1012      0606  25   -999.00
WA1012      0606  26     83.00
WA1012      0606  27     77.00
WA1012      0606  28     69.00
WA1012      0606  29     69.00
WA1012      0606  30     75.00
WA1012      0706   1     76.00
WA1012      0706   2     78.00
WA1012      0706   3     76.00
WA1012      0706   4     69.00
WA1012      0706   5     52.00
WA1012      0706   6     50.00
WA1012      0706   7     67.00
WA1012      0706   8     78.00
WA1012      0706   9     74.00
WA1012      0706  10     59.00
WA1012      0706  11     62.00
WA1012      0706  12     50.00
WA1012      0706  13     59.00
WA1012      0706  14     63.00
WA1012      0706  15     64.00
WA1012      0706  16     71.00
WA1012      0706  17     62.00
WA1012      0706  18     62.00
WA1012      0706  19     67.00
WA1012      0706  20   -999.00
WA1012      0706  21     86.00
WA1012      0706  22     85.00
WA1012      0706  23     86.00
WA1012      0706  24     81.00
WA1012      0706  25     74.00
WA1012      0706  26     76.00
WA1012      0706  27     72.00
WA1012      0706  28     59.00
WA1012      0706  29     55.00
WA1012      0706  30     48.00
WA1012      0706  31     58.00
WA1012      0806   1     59.00
WA1012      0806   2     63.00
WA1012      0806   3     68.00
WA1012      0806   4     65.00
WA1012      0806   5     73.00
WA1012      0806   6     75.00
WA1012      0806   7     75.00
WA1012      0806   8    273.00
WA1012      0806   9     58.00
WA1012      0806  10     62.00
WA1012      0806  11     57.00
WA1012      0806  12     67.00
WA1012      0806  13     71.00
WA1012      0806  14     72.00
WA1012      0806  15     59.00
WA1012      0806  16     48.00
WA1012      0806  17     69.00
WA1012      0806  18     73.00
WA1012      0806  19     77.00
WA1012      0806  20     79.00
WA1012      0806  21     73.00
WA1012      0806  22     61.00
WA1012      0806  23     54.00
WA1012      0806  24     56.00
WA1012      0806  25     69.00
WA1012      0806  26     75.00
WA1012      0806  27     79.00
WA1012      0806  28     77.00
WA1012      0806  29     55.00
WA1012      0806  30     49.00
WA1012      0806  31     59.00
WA1012      0906   1     66.00
WA1012      0906   2     75.00
WA1012      0906   3     76.00
WA1012      0906   4     76.00
WA1012      0906   5     77.00
WA1012      0906   6     72.00
WA1012      0906   7     69.00
WA1012      0906   8     63.00
WA1012      0906   9     54.00
WA1012      0906  10     64.00
WA1012      0906  11     71.00
WA1012      0906  12     69.00
WA1012      0906  13     59.00
WA1012      0906  14     42.00
WA1012      0906  15     44.00
WA1012      0906  16     45.00
WA1012      0906  17     54.00
WA1012      0906  18     50.00
WA1012      0906  19     47.00
WA1012      0906  20     44.00
WA1012      0906  21     43.00
WA1012      0906  22     54.00
WA1012      0906  23     58.00
WA1012      0906  24     61.00
WA1012      0906  25     67.00
WA1012      0906  26     71.00
