$ Get data for 1011:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1011          Mf Nooksack
WA1011      0104   5      8.00
WA1011      0104   6     20.00
WA1011      0104   7     30.00
WA1011      0104   8     33.00
WA1011      0104   9     35.00
WA1011      0104  10     33.00
WA1011      0104  11     34.00
WA1011      0104  12     34.00
WA1011      0104  13     35.00
WA1011      0104  14     38.00
WA1011      0104  15     30.00
WA1011      0104  16     28.00
WA1011      0104  17     35.00
WA1011      0104  18     33.00
WA1011      0104  19     32.00
WA1011      0104  20     30.00
WA1011      0104  21     32.00
WA1011      0104  22     30.00
WA1011      0104  23     29.00
WA1011      0104  24     22.00
WA1011      0104  25     22.00
WA1011      0104  26     24.00
WA1011      0104  27     29.00
WA1011      0104  28     29.00
WA1011      0104  29     31.00
WA1011      0104  30     24.00
WA1011      0104  31     22.00
WA1011      0204   1     21.00
WA1011      0204   2     22.00
WA1011      0204   3     29.00
WA1011      0204   4     23.00
WA1011      0204   5     23.00
WA1011      0204   6     28.00
WA1011      0204   7     25.00
WA1011      0204   8     25.00
WA1011      0204   9     28.00
WA1011      0204  10     33.00
WA1011      0204  11     39.00
WA1011      0204  12     41.00
WA1011      0204  13     35.00
WA1011      0204  14     31.00
WA1011      0204  15     30.00
WA1011      0204  16     29.00
WA1011      0204  17     28.00
WA1011      0204  18     30.00
WA1011      0204  19     27.00
WA1011      0204  20     26.00
WA1011      0204  21     32.00
WA1011      0204  22     31.00
WA1011      0204  23     32.00
WA1011      0204  24     29.00
WA1011      0204  25     28.00
WA1011      0204  26     30.00
WA1011      0204  27     29.00
WA1011      0204  28     28.00
WA1011      0204  29     27.00
WA1011      0304   1     28.00
WA1011      0304   2     26.00
WA1011      0304   3     27.00
WA1011      0304   4     23.00
WA1011      0304   5     23.00
WA1011      0304   6     22.00
WA1011      0304   7     31.00
WA1011      0304   8     40.00
WA1011      0304   9     28.00
WA1011      0304  10     27.00
WA1011      0304  11     36.00
WA1011      0304  12     28.00
WA1011      0304  13     33.00
WA1011      0304  14     31.00
WA1011      0304  15     28.00
WA1011      0304  16     30.00
WA1011      0304  17     31.00
WA1011      0304  18     23.00
WA1011      0304  19     23.00
WA1011      0304  20     24.00
WA1011      0304  21     42.00
WA1011      0304  22     40.00
WA1011      0304  23     33.00
WA1011      0304  24     28.00
WA1011      0304  25     27.00
WA1011      0304  26     28.00
WA1011      0304  27     29.00
WA1011      0304  28     28.00
WA1011      0304  29     44.00
WA1011      0304  30     25.00
WA1011      0304  31     20.00
WA1011      0404   1     22.00
WA1011      0404   2     33.00
WA1011      0404   3     38.00
WA1011      0404   4     34.00
WA1011      0404   5     35.00
WA1011      0404   6     33.00
WA1011      0404   7     33.00
WA1011      0404   8     32.00
WA1011      0404   9     40.00
WA1011      0404  10     45.00
WA1011      0404  11     48.00
WA1011      0404  12     38.00
WA1011      0404  13     33.00
WA1011      0404  14     30.00
WA1011      0404  15     30.00
WA1011      0404  16     31.00
WA1011      0404  17     31.00
WA1011      0404  18     31.00
WA1011      0404  19     31.00
WA1011      0404  20     30.00
WA1011      0404  21     31.00
WA1011      0404  22     37.00
WA1011      0404  23     31.00
WA1011      0404  24     31.00
WA1011      0404  25     37.00
WA1011      0404  26     48.00
WA1011      0404  27     28.00
WA1011      0404  28     32.00
WA1011      0404  29     39.00
WA1011      0404  30     47.00
WA1011      0504   1     44.00
WA1011      0504   2     38.00
WA1011      0504   3     40.00
WA1011      0504   4     33.00
WA1011      0504   5     32.00
WA1011      0504   6     32.00
WA1011      0504   7     39.00
WA1011      0504   8     35.00
WA1011      0504   9     34.00
WA1011      0504  10     34.00
WA1011      0504  11     33.00
WA1011      0504  12     36.00
WA1011      0504  13     36.00
WA1011      0504  14     38.00
WA1011      0504  15     38.00
WA1011      0504  16     37.00
WA1011      0504  17     39.00
WA1011      0504  18     45.00
WA1011      0504  19     41.00
WA1011      0504  20     43.00
WA1011      0504  21     37.00
WA1011      0504  22     35.00
WA1011      0504  23     38.00
WA1011      0504  24     40.00
WA1011      0504  25     40.00
WA1011      0504  26     37.00
WA1011      0504  27     34.00
WA1011      0504  28     33.00
WA1011      0504  29     33.00
WA1011      0504  30     34.00
WA1011      0504  31     35.00
WA1011      0604   1     36.00
WA1011      0604   2     39.00
WA1011      0604   3     49.00
WA1011      0604   4     49.00
WA1011      0604   5     34.00
WA1011      0604   6     35.00
WA1011      0604   7     38.00
WA1011      0604   8     48.00
WA1011      0604   9     44.00
WA1011      0604  10     35.00
WA1011      0604  11     34.00
WA1011      0604  12     35.00
WA1011      0604  13     34.00
WA1011      0604  14     33.00
WA1011      0604  15     34.00
WA1011      0604  16     45.00
WA1011      0604  17     53.00
WA1011      0604  18     51.00
WA1011      0604  19     54.00
WA1011      0604  20     55.00
WA1011      0604  21     57.00
WA1011      0604  22     62.00
WA1011      0604  23     56.00
WA1011      0604  24     52.00
WA1011      0604  25     47.00
WA1011      0604  26     44.00
WA1011      0604  27     46.00
WA1011      0604  28     44.00
WA1011      0604  29     49.00
WA1011      0604  30     51.00
WA1011      0704   1     50.00
WA1011      0704   2     47.00
WA1011      0704   3     44.00
WA1011      0704   4     45.00
WA1011      0704   5     48.00
WA1011      0704   6     38.00
WA1011      0704   7     37.00
WA1011      0704   8     40.00
WA1011      0704   9     42.00
WA1011      0704  10     41.00
WA1011      0704  11     41.00
WA1011      0704  12     50.00
WA1011      0704  13     57.00
WA1011      0704  14     57.00
WA1011      0704  15     51.00
WA1011      0704  16     49.00
WA1011      0704  17     58.00
WA1011      0704  18     56.00
WA1011      0704  19     49.00
WA1011      0704  20     46.00
WA1011      0704  21     46.00
WA1011      0704  22     58.00
WA1011      0704  23     64.00
WA1011      0704  24     63.00
WA1011      0704  25     51.00
WA1011      0704  26     51.00
WA1011      0704  27     54.00
WA1011      0704  28     56.00
WA1011      0704  29     56.00
WA1011      0704  30     53.00
WA1011      0704  31     50.00
WA1011      0804   1     52.00
WA1011      0804   2     49.00
WA1011      0804   3     49.00
WA1011      0804   4     47.00
WA1011      0804   5     45.00
WA1011      0804   6     45.00
WA1011      0804   7     44.00
WA1011      0804   8     48.00
WA1011      0804   9     59.00
WA1011      0804  10     59.00
WA1011      0804  11     60.00
WA1011      0804  12     64.00
WA1011      0804  13     62.00
WA1011      0804  14     65.00
WA1011      0804  15     61.00
WA1011      0804  16     57.00
WA1011      0804  17     55.00
WA1011      0804  18     55.00
WA1011      0804  19     58.00
WA1011      0804  20     53.00
WA1011      0804  21     49.00
WA1011      0804  22     43.00
WA1011      0804  23     43.00
WA1011      0804  24   -999.00
WA1011      0804  25     44.00
WA1011      0804  26     45.00
WA1011      0804  27     46.00
WA1011      0804  28     46.00
WA1011      0804  29     47.00
WA1011      0804  30     48.00
WA1011      0804  31     52.00
WA1011      0904   1     38.00
WA1011      0904   2     38.00
WA1011      0904   3     41.00
WA1011      0904   4     43.00
WA1011      0904   5     42.00
WA1011      0904   6     42.00
WA1011      0904   7     45.00
WA1011      0904   8     44.00
WA1011      0904   9     42.00
WA1011      0904  10     42.00
WA1011      0904  11     40.00
WA1011      0904  12     39.00
WA1011      0904  13     40.00
WA1011      0904  14     37.00
WA1011      0904  15     39.00
WA1011      0904  16     39.00
WA1011      0904  17     35.00
WA1011      0904  18     35.00
WA1011      0904  19     35.00
WA1011      0904  20     36.00
WA1011      0904  21     38.00
WA1011      0904  22     41.00
WA1011      0904  23     43.00
WA1011      0904  24     47.00
WA1011      0904  25     47.00
WA1011      0904  26     47.00
WA1011      0904  27     55.00
WA1011      0904  28     50.00
WA1011      0904  29     44.00
WA1011      0904  30     45.00
WA1011      1004   1     47.00
WA1011      1004   2     51.00
WA1011      1004   3     52.00
WA1011      1004   4     51.00
WA1011      1004   5     44.00
WA1011      1004   6     36.00
WA1011      1004   7     37.00
WA1011      1004   8     34.00
WA1011      1004   9     35.00
WA1011      1004  10     38.00
WA1011      1004  11     41.00
WA1011      1004  12     44.00
WA1011      1004  13     52.00
WA1011      1004  14     46.00
WA1011      1004  15     42.00
WA1011      1004  16     37.00
WA1011      1004  17     33.00
WA1011      1004  18     30.00
WA1011      1004  19     35.00
WA1011      1004  20     33.00
WA1011      1004  21     32.00
WA1011      1004  22     29.00
WA1011      1004  23     26.00
WA1011      1004  24     28.00
WA1011      1004  25     30.00
WA1011      1004  26     35.00
WA1011      1004  27     38.00
WA1011      1004  28     33.00
WA1011      1004  29     32.00
WA1011      1004  30     28.00
WA1011      1004  31     25.00
WA1011      1104   1     25.00
WA1011      1104   2     28.00
WA1011      1104   3     26.00
WA1011      1104   4     31.00
WA1011      1104   5     36.00
WA1011      1104   6     37.00
WA1011      1104   7     39.00
WA1011      1104   8     43.00
WA1011      1104   9     39.00
WA1011      1104  10     44.00
WA1011      1104  11     42.00
WA1011      1104  12     39.00
WA1011      1104  13     36.00
WA1011      1104  14     36.00
WA1011      1104  15     32.00
WA1011      1104  16     27.00
WA1011      1104  17     26.00
WA1011      1104  18     28.00
WA1011      1104  19     24.00
WA1011      1104  20     24.00
WA1011      1104  21     29.00
WA1011      1104  22     33.00
WA1011      1104  23     33.00
WA1011      1104  24     36.00
WA1011      1104  25     25.00
WA1011      1104  26     25.00
WA1011      1104  27     22.00
WA1011      1104  28     23.00
WA1011      1104  29     22.00
WA1011      1104  30     26.00
WA1011      1204   1     24.00
WA1011      1204   2     27.00
WA1011      1204   3     31.00
WA1011      1204   4     29.00
WA1011      1204   5     19.00
WA1011      1204   6     22.00
WA1011      1204   7     26.00
WA1011      1204   8     28.00
WA1011      1204   9     27.00
WA1011      1204  10     31.00
WA1011      1204  11     24.00
WA1011      1204  12     29.00
WA1011      1204  13     35.00
WA1011      1204  14     33.00
WA1011      1204  15     31.00
WA1011      1204  16     36.00
WA1011      1204  17     37.00
WA1011      1204  18     42.00
WA1011      1204  19     27.00
WA1011      1204  20     25.00
WA1011      1204  21     26.00
WA1011      1204  22     25.00
WA1011      1204  23     30.00
WA1011      1204  24     33.00
WA1011      1204  25     31.00
WA1011      1204  26     30.00
WA1011      1204  27     31.00
WA1011      1204  28     37.00
WA1011      1204  29     29.00
WA1011      1204  30     27.00
WA1011      1204  31     26.00
WA1011      0105   1     25.00
WA1011      0105   2     23.00
WA1011      0105   3     20.00
WA1011      0105   4     25.00
WA1011      0105   5     22.00
WA1011      0105   6     20.00
WA1011      0105   7     20.00
WA1011      0105   8     19.00
WA1011      0105   9     21.00
WA1011      0105  10     19.00
WA1011      0105  11     17.00
WA1011      0105  12     18.00
WA1011      0105  13     10.00
WA1011      0105  14     10.00
WA1011      0105  15     23.00
WA1011      0105  16     32.00
WA1011      0105  17     36.00
WA1011      0105  18     41.00
WA1011      0105  19     39.00
WA1011      0105  20     39.00
WA1011      0105  21     39.00
WA1011      0105  22     39.00
WA1011      0105  23     42.00
WA1011      0105  24     39.00
WA1011      0105  25     44.00
WA1011      0105  26     35.00
WA1011      0105  27     33.00
WA1011      0105  28     33.00
WA1011      0105  29     32.00
WA1011      0105  30     33.00
WA1011      0105  31     29.00
WA1011      0205   1     30.00
WA1011      0205   2     35.00
WA1011      0205   3     37.00
WA1011      0205   4     26.00
WA1011      0205   5     20.00
WA1011      0205   6     21.00
WA1011      0205   7     22.00
WA1011      0205   8     23.00
WA1011      0205   9     28.00
WA1011      0205  10     33.00
WA1011      0205  11     34.00
WA1011      0205  12     23.00
WA1011      0205  13     21.00
WA1011      0205  14     17.00
WA1011      0205  15     19.00
WA1011      0205  16     26.00
WA1011      0205  17     32.00
WA1011      0205  18     28.00
WA1011      0205  19     23.00
WA1011      0205  20     22.00
WA1011      0205  21     26.00
WA1011      0205  22     36.00
WA1011      0205  23     41.00
WA1011      0205  24     40.00
WA1011      0205  25     38.00
WA1011      0205  26     38.00
WA1011      0205  27     39.00
WA1011      0205  28     32.00
WA1011      0305   1     32.00
WA1011      0305   2     32.00
WA1011      0305   3     31.00
WA1011      0305   4     36.00
WA1011      0305   5     33.00
WA1011      0305   6     35.00
WA1011      0305   7     37.00
WA1011      0305   8     37.00
WA1011      0305   9     38.00
WA1011      0305  10     41.00
WA1011      0305  11     36.00
WA1011      0305  12     35.00
WA1011      0305  13     36.00
WA1011      0305  14     35.00
WA1011      0305  15     32.00
WA1011      0305  16     27.00
WA1011      0305  17     27.00
WA1011      0305  18     26.00
WA1011      0305  19     26.00
WA1011      0305  20     26.00
WA1011      0305  21     24.00
WA1011      0305  22     25.00
WA1011      0305  23     26.00
WA1011      0305  24     27.00
WA1011      0305  25     28.00
WA1011      0305  26     31.00
WA1011      0305  27     29.00
WA1011      0305  28     26.00
WA1011      0305  29     26.00
WA1011      0305  30     24.00
WA1011      0305  31     29.00
WA1011      0405   1     23.00
WA1011      0405   2     23.00
WA1011      0405   3     27.00
WA1011      0405   4     25.00
WA1011      0405   5     26.00
WA1011      0405   6     35.00
WA1011      0405   7     25.00
WA1011      0405   8     23.00
WA1011      0405   9     24.00
WA1011      0405  10     27.00
WA1011      0405  11     25.00
WA1011      0405  12     23.00
WA1011      0405  13     24.00
WA1011      0405  14     26.00
WA1011      0405  15     28.00
WA1011      0405  16     28.00
WA1011      0405  17     27.00
WA1011      0405  18     28.00
WA1011      0405  19     33.00
WA1011      0405  20     43.00
WA1011      0405  21     43.00
WA1011      0405  22     48.00
WA1011      0405  23     43.00
WA1011      0405  24     42.00
WA1011      0405  25     42.00
WA1011      0405  26     46.00
WA1011      0405  27     45.00
WA1011      0405  28     38.00
WA1011      0405  29     36.00
WA1011      0405  30     36.00
WA1011      0505   1     41.00
WA1011      0505   2     39.00
WA1011      0505   3     38.00
WA1011      0505   4     40.00
WA1011      0505   5     41.00
WA1011      0505   6     37.00
WA1011      0505   7     34.00
WA1011      0505   8     38.00
WA1011      0505   9     42.00
WA1011      0505  10     42.00
WA1011      0505  11     40.00
WA1011      0505  12     40.00
WA1011      0505  13     40.00
WA1011      0505  14     44.00
WA1011      0505  15     38.00
WA1011      0505  16     33.00
WA1011      0505  17     32.00
WA1011      0505  18     37.00
WA1011      0505  19     34.00
WA1011      0505  20     34.00
WA1011      0505  21     33.00
WA1011      0505  22     33.00
WA1011      0505  23     33.00
WA1011      0505  24     34.00
WA1011      0505  25     43.00
WA1011      0505  26     51.00
WA1011      0505  27     56.00
WA1011      0505  28     59.00
WA1011      0505  29     45.00
WA1011      0505  30     44.00
WA1011      0505  31     37.00
WA1011      0605   1     36.00
WA1011      0605   2     40.00
WA1011      0605   3     35.00
WA1011      0605   4     35.00
WA1011      0605   5     34.00
WA1011      0605   6     33.00
WA1011      0605   7     36.00
WA1011      0605   8     37.00
WA1011      0605   9     37.00
WA1011      0605  10     41.00
WA1011      0605  11     34.00
WA1011      0605  12     33.00
WA1011      0605  13     37.00
WA1011      0605  14     34.00
WA1011      0605  15     33.00
WA1011      0605  16     42.00
WA1011      0605  17     40.00
WA1011      0605  18     40.00
WA1011      0605  19     42.00
WA1011      0605  20     49.00
WA1011      0605  21     47.00
WA1011      0605  22     41.00
WA1011      0605  23     40.00
WA1011      0605  24     46.00
WA1011      0605  25     45.00
WA1011      0605  26     43.00
WA1011      0605  27     42.00
WA1011      0605  28     44.00
WA1011      0605  29     46.00
WA1011      0605  30     46.00
WA1011      0705   1     42.00
WA1011      0705   2     40.00
WA1011      0705   3     40.00
WA1011      0705   4     47.00
WA1011      0705   5     51.00
WA1011      0705   6     40.00
WA1011      0705   7     40.00
WA1011      0705   8     41.00
WA1011      0705   9     39.00
WA1011      0705  10     41.00
WA1011      0705  11     45.00
WA1011      0705  12     45.00
WA1011      0705  13     45.00
WA1011      0705  14     45.00
WA1011      0705  15     46.00
WA1011      0705  16     44.00
WA1011      0705  17     48.00
WA1011      0705  18     51.00
WA1011      0705  19     47.00
WA1011      0705  20     46.00
WA1011      0705  21     51.00
WA1011      0705  22     47.00
WA1011      0705  23     43.00
WA1011      0705  24     45.00
WA1011      0705  25     48.00
WA1011      0705  26     53.00
WA1011      0705  27     57.00
WA1011      0705  28     53.00
WA1011      0705  29     50.00
WA1011      0705  30     51.00
WA1011      0705  31     54.00
WA1011      0805   1     44.00
WA1011      0805   2     43.00
WA1011      0805   3     48.00
WA1011      0805   4     58.00
WA1011      0805   5     57.00
WA1011      0805   6     53.00
WA1011      0805   7     54.00
WA1011      0805   8     53.00
WA1011      0805   9     52.00
WA1011      0805  10     49.00
WA1011      0805  11     45.00
WA1011      0805  12     53.00
WA1011      0805  13     58.00
WA1011      0805  14     58.00
WA1011      0805  15     56.00
WA1011      0805  16     47.00
WA1011      0805  17     46.00
WA1011      0805  18     47.00
WA1011      0805  19     52.00
WA1011      0805  20     54.00
WA1011      0805  21     49.00
WA1011      0805  22     46.00
WA1011      0805  23     43.00
WA1011      0805  24     47.00
WA1011      0805  25     53.00
WA1011      0805  26     52.00
WA1011      0805  27     50.00
WA1011      0805  28     43.00
WA1011      0805  29     40.00
WA1011      0805  30     42.00
WA1011      0805  31     43.00
WA1011      0905   1     47.00
WA1011      0905   2     43.00
WA1011      0905   3     41.00
WA1011      0905   4     39.00
WA1011      0905   5     38.00
WA1011      0905   6     47.00
WA1011      0905   7     49.00
WA1011      0905   8     40.00
WA1011      0905   9     37.00
WA1011      0905  10     37.00
WA1011      0905  11     42.00
WA1011      0905  12     42.00
WA1011      0905  13     43.00
WA1011      0905  14     43.00
WA1011      0905  15     40.00
WA1011      0905  16     39.00
WA1011      0905  17     40.00
WA1011      0905  18     39.00
WA1011      0905  19     40.00
WA1011      0905  20     37.00
WA1011      0905  21     37.00
WA1011      0905  22     36.00
WA1011      0905  23     37.00
WA1011      0905  24     41.00
WA1011      0905  25     43.00
WA1011      0905  26     45.00
WA1011      0905  27     42.00
WA1011      0905  28     42.00
WA1011      0905  29     44.00
WA1011      0905  30     35.00
WA1011      1005   1     34.00
WA1011      1005   2     32.00
WA1011      1005   3     31.00
WA1011      1005   4     33.00
WA1011      1005   5     39.00
WA1011      1005   6     37.00
WA1011      1005   7     36.00
WA1011      1005   8     35.00
WA1011      1005   9     36.00
WA1011      1005  10     37.00
WA1011      1005  11     35.00
WA1011      1005  12     35.00
WA1011      1005  13     37.00
WA1011      1005  14     39.00
WA1011      1005  15     38.00
WA1011      1005  16     35.00
WA1011      1005  17     43.00
WA1011      1005  18     42.00
WA1011      1005  19     36.00
WA1011      1005  20     33.00
WA1011      1005  21     40.00
WA1011      1005  22     43.00
WA1011      1005  23     40.00
WA1011      1005  24     39.00
WA1011      1005  25     34.00
WA1011      1005  26     29.00
WA1011      1005  27     30.00
WA1011      1005  28     33.00
WA1011      1005  29     30.00
WA1011      1005  30     31.00
WA1011      1005  31     33.00
WA1011      1105   1     29.00
WA1011      1105   2     31.00
WA1011      1105   3     28.00
WA1011      1105   4     28.00
WA1011      1105   5     27.00
WA1011      1105   6     26.00
WA1011      1105   7     25.00
WA1011      1105   8     25.00
WA1011      1105   9     33.00
WA1011      1105  10     28.00
WA1011      1105  11     25.00
WA1011      1105  12     26.00
WA1011      1105  13     25.00
WA1011      1105  14     22.00
WA1011      1105  15     24.00
WA1011      1105  16     34.00
WA1011      1105  17     36.00
WA1011      1105  18     45.00
WA1011      1105  19     46.00
WA1011      1105  20     47.00
WA1011      1105  21     51.00
WA1011      1105  22     52.00
WA1011      1105  23     45.00
WA1011      1105  24     38.00
WA1011      1105  25     25.00
WA1011      1105  26     18.00
WA1011      1105  27     18.00
WA1011      1105  28     18.00
WA1011      1105  29     21.00
WA1011      1105  30     18.00
WA1011      1205   1     19.00
WA1011      1205   2     18.00
WA1011      1205   3     17.00
WA1011      1205   4     17.00
WA1011      1205   5     25.00
WA1011      1205   6     25.00
WA1011      1205   7     29.00
WA1011      1205   8     32.00
WA1011      1205   9     33.00
WA1011      1205  10     43.00
WA1011      1205  11     41.00
WA1011      1205  12     23.00
WA1011      1205  13     20.00
WA1011      1205  14     23.00
WA1011      1205  15     36.00
WA1011      1205  16     35.00
WA1011      1205  17     26.00
WA1011      1205  18     28.00
WA1011      1205  19     26.00
WA1011      1205  20     39.00
WA1011      1205  21     37.00
WA1011      1205  22     32.00
WA1011      1205  23     34.00
WA1011      1205  24     43.00
WA1011      1205  25     34.00
WA1011      1205  26     31.00
WA1011      1205  27     31.00
WA1011      1205  28     29.00
WA1011      1205  29     28.00
WA1011      1205  30     31.00
WA1011      1205  31     32.00
WA1011      0106   1     29.00
WA1011      0106   2     26.00
WA1011      0106   3     25.00
WA1011      0106   4     28.00
WA1011      0106   5     35.00
WA1011      0106   6     34.00
WA1011      0106   7   -999.00
WA1011      0106   8   -999.00
WA1011      0106   9   -999.00
WA1011      0106  10   -999.00
WA1011      0106  11   -999.00
WA1011      0106  12   -999.00
WA1011      0106  13   -999.00
WA1011      0106  14   -999.00
WA1011      0106  15   -999.00
WA1011      0106  16   -999.00
WA1011      0106  17   -999.00
WA1011      0106  18   -999.00
WA1011      0106  19   -999.00
WA1011      0106  20   -999.00
WA1011      0106  21   -999.00
WA1011      0106  22   -999.00
WA1011      0106  23   -999.00
WA1011      0106  24   -999.00
WA1011      0106  25     27.00
WA1011      0106  26     26.00
WA1011      0106  27     24.00
WA1011      0106  28     26.00
WA1011      0106  29     25.00
WA1011      0106  30     26.00
WA1011      0106  31     26.00
WA1011      0206   1     27.00
WA1011      0206   2     28.00
WA1011      0206   3     28.00
WA1011      0206   4     26.00
WA1011      0206   5     23.00
WA1011      0206   6     30.00
WA1011      0206   7     37.00
WA1011      0206   8     26.00
WA1011      0206   9     26.00
WA1011      0206  10     35.00
WA1011      0206  11     36.00
WA1011      0206  12     32.00
WA1011      0206  13     21.00
WA1011      0206  14     16.00
WA1011      0206  15     16.00
WA1011      0206  16     11.00
WA1011      0206  17      7.00
WA1011      0206  18     11.00
WA1011      0206  19     20.00
WA1011      0206  20     20.00
WA1011      0206  21     23.00
WA1011      0206  22     26.00
WA1011      0206  23     17.00
WA1011      0206  24     11.00
WA1011      0206  25     15.00
WA1011      0206  26     30.00
WA1011      0206  27     32.00
WA1011      0206  28     22.00
WA1011      0306   1     23.00
WA1011      0306   2     24.00
WA1011      0306   3     25.00
WA1011      0306   4     27.00
WA1011      0306   5     29.00
WA1011      0306   6     28.00
WA1011      0306   7     23.00
WA1011      0306   8     21.00
WA1011      0306   9     18.00
WA1011      0306  10     17.00
WA1011      0306  11     19.00
WA1011      0306  12     21.00
WA1011      0306  13     21.00
WA1011      0306  14     25.00
WA1011      0306  15     25.00
WA1011      0306  16     27.00
WA1011      0306  17     26.00
WA1011      0306  18     22.00
WA1011      0306  19     21.00
WA1011      0306  20     28.00
WA1011      0306  21     30.00
WA1011      0306  22     31.00
WA1011      0306  23     36.00
WA1011      0306  24     26.00
WA1011      0306  25     23.00
WA1011      0306  26     23.00
WA1011      0306  27     27.00
WA1011      0306  28     31.00
WA1011      0306  29     32.00
WA1011      0306  30     30.00
WA1011      0306  31     33.00
WA1011      0406   1     28.00
WA1011      0406   2     27.00
WA1011      0406   3     32.00
WA1011      0406   4     28.00
WA1011      0406   5     33.00
WA1011      0406   6     30.00
WA1011      0406   7     30.00
WA1011      0406   8     33.00
WA1011      0406   9     32.00
WA1011      0406  10     30.00
WA1011      0406  11     29.00
WA1011      0406  12     26.00
WA1011      0406  13     27.00
WA1011      0406  14     23.00
WA1011      0406  15     23.00
WA1011      0406  16     24.00
WA1011      0406  17     24.00
WA1011      0406  18     26.00
WA1011      0406  19     36.00
WA1011      0406  20     37.00
WA1011      0406  21     25.00
WA1011      0406  22     25.00
WA1011      0406  23     37.00
WA1011      0406  24     43.00
WA1011      0406  25     38.00
WA1011      0406  26     33.00
WA1011      0406  27     34.00
WA1011      0406  28     42.00
WA1011      0406  29     25.00
WA1011      0406  30     26.00
WA1011      0506   1     26.00
WA1011      0506   2     26.00
WA1011      0506   3     37.00
WA1011      0506   4     42.00
WA1011      0506   5     38.00
WA1011      0506   6     32.00
WA1011      0506   7     28.00
WA1011      0506   8     26.00
WA1011      0506   9     26.00
WA1011      0506  10     37.00
WA1011      0506  11     31.00
WA1011      0506  12     28.00
WA1011      0506  13     29.00
WA1011      0506  14     40.00
WA1011      0506  15     53.00
WA1011      0506  16     55.00
WA1011      0506  17     51.00
WA1011      0506  18     50.00
WA1011      0506  19     45.00
WA1011      0506  20     39.00
WA1011      0506  21     41.00
WA1011      0506  22     37.00
WA1011      0506  23     38.00
WA1011      0506  24     36.00
WA1011      0506  25     35.00
WA1011      0506  26     34.00
WA1011      0506  27     35.00
WA1011      0506  28     38.00
WA1011      0506  29     36.00
WA1011      0506  30     36.00
WA1011      0506  31     45.00
WA1011      0606   1     45.00
WA1011      0606   2     38.00
WA1011      0606   3     36.00
WA1011      0606   4     42.00
WA1011      0606   5     39.00
WA1011      0606   6     42.00
WA1011      0606   7     42.00
WA1011      0606   8     39.00
WA1011      0606   9     39.00
WA1011      0606  10     41.00
WA1011      0606  11     45.00
WA1011      0606  12     47.00
WA1011      0606  13     44.00
WA1011      0606  14     40.00
WA1011      0606  15     40.00
WA1011      0606  16     38.00
WA1011      0606  17     36.00
WA1011      0606  18     38.00
WA1011      0606  19     37.00
WA1011      0606  20     38.00
WA1011      0606  21     38.00
WA1011      0606  22     40.00
WA1011      0606  23     41.00
WA1011      0606  24     49.00
WA1011      0606  25     58.00
WA1011      0606  26     65.00
WA1011      0606  27     51.00
WA1011      0606  28     47.00
WA1011      0606  29     49.00
WA1011      0606  30     51.00
WA1011      0706   1     53.00
WA1011      0706   2     54.00
WA1011      0706   3     56.00
WA1011      0706   4     56.00
WA1011      0706   5     46.00
WA1011      0706   6     39.00
WA1011      0706   7     39.00
WA1011      0706   8     51.00
WA1011      0706   9     52.00
WA1011      0706  10     44.00
WA1011      0706  11     44.00
WA1011      0706  12     44.00
WA1011      0706  13     43.00
WA1011      0706  14     45.00
WA1011      0706  15     44.00
WA1011      0706  16     42.00
WA1011      0706  17     41.00
WA1011      0706  18     42.00
WA1011      0706  19     46.00
WA1011      0706  20     52.00
WA1011      0706  21     68.00
WA1011      0706  22     67.00
WA1011      0706  23     64.00
WA1011      0706  24     58.00
WA1011      0706  25     54.00
WA1011      0706  26     53.00
WA1011      0706  27     53.00
WA1011      0706  28     44.00
WA1011      0706  29     41.00
WA1011      0706  30     37.00
WA1011      0706  31     39.00
WA1011      0806   1     42.00
WA1011      0806   2     44.00
WA1011      0806   3     46.00
WA1011      0806   4     46.00
WA1011      0806   5     49.00
WA1011      0806   6     53.00
WA1011      0806   7     54.00
WA1011      0806   8     49.00
WA1011      0806   9     47.00
WA1011      0806  10     44.00
WA1011      0806  11     43.00
WA1011      0806  12     42.00
WA1011      0806  13     48.00
WA1011      0806  14     52.00
WA1011      0806  15     46.00
WA1011      0806  16     44.00
WA1011      0806  17     46.00
WA1011      0806  18     53.00
WA1011      0806  19     54.00
WA1011      0806  20     58.00
WA1011      0806  21     55.00
WA1011      0806  22     47.00
WA1011      0806  23     45.00
WA1011      0806  24     45.00
WA1011      0806  25     49.00
WA1011      0806  26     53.00
WA1011      0806  27     55.00
WA1011      0806  28     50.00
WA1011      0806  29     38.00
WA1011      0806  30     37.00
WA1011      0806  31     38.00
WA1011      0906   1     51.00
WA1011      0906   2     57.00
WA1011      0906   3     64.00
WA1011      0906   4     59.00
WA1011      0906   5     57.00
WA1011      0906   6     54.00
WA1011      0906   7     52.00
WA1011      0906   8     45.00
WA1011      0906   9     41.00
WA1011      0906  10     40.00
WA1011      0906  11     51.00
WA1011      0906  12     47.00
WA1011      0906  13     36.00
WA1011      0906  14     35.00
WA1011      0906  15     34.00
WA1011      0906  16     36.00
WA1011      0906  17     37.00
