$ Get data for 1012:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:41:06 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1012          Swift Creek
WA1012      0104  15     33.00
WA1012      0104  16     30.00
WA1012      0104  17     37.00
WA1012      0104  18     34.00
WA1012      0104  19     32.00
WA1012      0104  20     31.00
WA1012      0104  21     37.00
WA1012      0104  22     33.00
WA1012      0104  23     34.00
WA1012      0104  24     22.00
WA1012      0104  25   -999.00
WA1012      0104  26     27.00
WA1012      0104  27     31.00
WA1012      0104  28     32.00
WA1012      0104  29     40.00
WA1012      0104  30     23.00
WA1012      0104  31     22.00
WA1012      0204   1     22.00
WA1012      0204   2     28.00
WA1012      0204   3     27.00
WA1012      0204   4     23.00
WA1012      0204   5     23.00
WA1012      0204   6     30.00
WA1012      0204   7     25.00
WA1012      0204   8     22.00
WA1012      0204   9     25.00
WA1012      0204  10     31.00
WA1012      0204  11     39.00
WA1012      0204  12     38.00
WA1012      0204  13     33.00
WA1012      0204  14     33.00
WA1012      0204  15     32.00
WA1012      0204  16     33.00
WA1012      0204  17     30.00
WA1012      0204  18     33.00
WA1012      0204  19     27.00
WA1012      0204  20     27.00
WA1012      0204  21     31.00
WA1012      0204  22     32.00
WA1012      0204  23     33.00
WA1012      0204  24     29.00
WA1012      0204  25     30.00
WA1012      0204  26     32.00
WA1012      0204  27     30.00
WA1012      0204  28     27.00
WA1012      0204  29     29.00
WA1012      0304   1     31.00
WA1012      0304   2     26.00
WA1012      0304   3     27.00
WA1012      0304   4     26.00
WA1012      0304   5     25.00
WA1012      0304   6     24.00
WA1012      0304   7     36.00
WA1012      0304   8     48.00
WA1012      0304   9     35.00
WA1012      0304  10     32.00
WA1012      0304  11     47.00
WA1012      0304  12     33.00
WA1012      0304  13     35.00
WA1012      0304  14     33.00
WA1012      0304  15     33.00
WA1012      0304  16     38.00
WA1012      0304  17     33.00
WA1012      0304  18     26.00
WA1012      0304  19     23.00
WA1012      0304  20     36.00
WA1012      0304  21     50.00
WA1012      0304  22     48.00
WA1012      0304  23     36.00
WA1012      0304  24     31.00
WA1012      0304  25     30.00
WA1012      0304  26     28.00
WA1012      0304  27     31.00
WA1012      0304  28     30.00
WA1012      0304  29     41.00
WA1012      0304  30     25.00
WA1012      0304  31     21.00
WA1012      0404   1     24.00
WA1012      0404   2     41.00
WA1012      0404   3     46.00
WA1012      0404   4     36.00
WA1012      0404   5     35.00
WA1012      0404   6     33.00
WA1012      0404   7     38.00
WA1012      0404   8     34.00
WA1012      0404   9     49.00
WA1012      0404  10     51.00
WA1012      0404  11     53.00
WA1012      0404  12     40.00
WA1012      0404  13     35.00
WA1012      0404  14     32.00
WA1012      0404  15     30.00
WA1012      0404  16     31.00
WA1012      0404  17     30.00
WA1012      0404  18     31.00
WA1012      0404  19     33.00
WA1012      0404  20     30.00
WA1012      0404  21     32.00
WA1012      0404  22     34.00
WA1012      0404  23     31.00
WA1012      0404  24     29.00
WA1012      0404  25     49.00
WA1012      0404  26     61.00
WA1012      0404  27     31.00
WA1012      0404  28     31.00
WA1012      0404  29     46.00
WA1012      0404  30     54.00
WA1012      0504   1     58.00
WA1012      0504   2     52.00
WA1012      0504   3     49.00
WA1012      0504   4     38.00
WA1012      0504   5     37.00
WA1012      0504   6     42.00
WA1012      0504   7     42.00
WA1012      0504   8     38.00
WA1012      0504   9     37.00
WA1012      0504  10     34.00
WA1012      0504  11     34.00
WA1012      0504  12     39.00
WA1012      0504  13     39.00
WA1012      0504  14     44.00
WA1012      0504  15     40.00
WA1012      0504  16     39.00
WA1012      0504  17     41.00
WA1012      0504  18     45.00
WA1012      0504  19     40.00
WA1012      0504  20     48.00
WA1012      0504  21     42.00
WA1012      0504  22     38.00
WA1012      0504  23     38.00
WA1012      0504  24     43.00
WA1012      0504  25     47.00
WA1012      0504  26     47.00
WA1012      0504  27     39.00
WA1012      0504  28     35.00
WA1012      0504  29     36.00
WA1012      0504  30     39.00
WA1012      0504  31     38.00
WA1012      0604   1     39.00
WA1012      0604   2     48.00
WA1012      0604   3     61.00
WA1012      0604   4     54.00
WA1012      0604   5     42.00
WA1012      0604   6     37.00
WA1012      0604   7     38.00
WA1012      0604   8     44.00
WA1012      0604   9     48.00
WA1012      0604  10     39.00
WA1012      0604  11     37.00
WA1012      0604  12     39.00
WA1012      0604  13     40.00
WA1012      0604  14     38.00
WA1012      0604  15     39.00
WA1012      0604  16     56.00
WA1012      0604  17     65.00
WA1012      0604  18     62.00
WA1012      0604  19     59.00
WA1012      0604  20     65.00
WA1012      0604  21     70.00
WA1012      0604  22     57.00
WA1012      0604  23     56.00
WA1012      0604  24     54.00
WA1012      0604  25     51.00
WA1012      0604  26     54.00
WA1012      0604  27     51.00
WA1012      0604  28     58.00
WA1012      0604  29     61.00
WA1012      0604  30     59.00
WA1012      0704   1     60.00
WA1012      0704   2     58.00
WA1012      0704   3     53.00
WA1012      0704   4     49.00
WA1012      0704   5     54.00
WA1012      0704   6     50.00
WA1012      0704   7     44.00
WA1012      0704   8     44.00
WA1012      0704   9     49.00
WA1012      0704  10     49.00
WA1012      0704  11     46.00
WA1012      0704  12     69.00
WA1012      0704  13     62.00
WA1012      0704  14     69.00
WA1012      0704  15     64.00
WA1012      0704  16     62.00
WA1012      0704  17     73.00
WA1012      0704  18     65.00
WA1012      0704  19     62.00
WA1012      0704  20     57.00
WA1012      0704  21     55.00
WA1012      0704  22     74.00
WA1012      0704  23     82.00
WA1012      0704  24     79.00
WA1012      0704  25     60.00
WA1012      0704  26     58.00
WA1012      0704  27     65.00
WA1012      0704  28     69.00
WA1012      0704  29     67.00
WA1012      0704  30     61.00
WA1012      0704  31     61.00
WA1012      0804   1     65.00
WA1012      0804   2     59.00
WA1012      0804   3     55.00
WA1012      0804   4     60.00
WA1012      0804   5     53.00
WA1012      0804   6     52.00
WA1012      0804   7     50.00
WA1012      0804   8     66.00
WA1012      0804   9     75.00
WA1012      0804  10     74.00
WA1012      0804  11     80.00
WA1012      0804  12     82.00
WA1012      0804  13     81.00
WA1012      0804  14     78.00
WA1012      0804  15     69.00
WA1012      0804  16     67.00
WA1012      0804  17     65.00
WA1012      0804  18     67.00
WA1012      0804  19     68.00
WA1012      0804  20     65.00
WA1012      0804  21     61.00
WA1012      0804  22     51.00
WA1012      0804  23     51.00
WA1012      0804  24     54.00
WA1012      0804  25     51.00
WA1012      0804  26     52.00
WA1012      0804  27     51.00
WA1012      0804  28     52.00
WA1012      0804  29     57.00
WA1012      0804  30     65.00
WA1012      0804  31     72.00
WA1012      0904   1     47.00
WA1012      0904   2     46.00
WA1012      0904   3     45.00
WA1012      0904   4     48.00
WA1012      0904   5     48.00
WA1012      0904   6     58.00
WA1012      0904   7     56.00
WA1012      0904   8     53.00
WA1012      0904   9     50.00
WA1012      0904  10     49.00
WA1012      0904  11     50.00
WA1012      0904  12     45.00
WA1012      0904  13     47.00
WA1012      0904  14     44.00
WA1012      0904  15     46.00
WA1012      0904  16     45.00
WA1012      0904  17     38.00
WA1012      0904  18     36.00
WA1012      0904  19     40.00
WA1012      0904  20     38.00
WA1012      0904  21     38.00
WA1012      0904  22     51.00
WA1012      0904  23     52.00
WA1012      0904  24     61.00
WA1012      0904  25     59.00
WA1012      0904  26     54.00
WA1012      0904  27     71.00
WA1012      0904  28     62.00
WA1012      0904  29     47.00
WA1012      0904  30     45.00
WA1012      1004   1     60.00
WA1012      1004   2     60.00
WA1012      1004   3     61.00
WA1012      1004   4     64.00
WA1012      1004   5     54.00
WA1012      1004   6     48.00
WA1012      1004   7     42.00
WA1012      1004   8     43.00
WA1012      1004   9     39.00
WA1012      1004  10     40.00
WA1012      1004  11     49.00
WA1012      1004  12     56.00
WA1012      1004  13     58.00
WA1012      1004  14     59.00
WA1012      1004  15     50.00
WA1012      1004  16     48.00
WA1012      1004  17     35.00
WA1012      1004  18     35.00
WA1012      1004  19     36.00
WA1012      1004  20     42.00
WA1012      1004  21     36.00
WA1012      1004  22     34.00
WA1012      1004  23     33.00
WA1012      1004  24     31.00
WA1012      1004  25     33.00
WA1012      1004  26     35.00
WA1012      1004  27     42.00
WA1012      1004  28     34.00
WA1012      1004  29     34.00
WA1012      1004  30     31.00
WA1012      1004  31     27.00
WA1012      1104   1     31.00
WA1012      1104   2     32.00
WA1012      1104   3     30.00
WA1012      1104   4     36.00
WA1012      1104   5     50.00
WA1012      1104   6     52.00
WA1012      1104   7     55.00
WA1012      1104   8     48.00
WA1012      1104   9     43.00
WA1012      1104  10     45.00
WA1012      1104  11     44.00
WA1012      1104  12     43.00
WA1012      1104  13     39.00
WA1012      1104  14     40.00
WA1012      1104  15     35.00
WA1012      1104  16     34.00
WA1012      1104  17     28.00
WA1012      1104  18     31.00
WA1012      1104  19     26.00
WA1012      1104  20     25.00
WA1012      1104  21     31.00
WA1012      1104  22     35.00
WA1012      1104  23     36.00
WA1012      1104  24     43.00
WA1012      1104  25     31.00
WA1012      1104  26     24.00
WA1012      1104  27     21.00
WA1012      1104  28     20.00
WA1012      1104  29     24.00
WA1012      1104  30     25.00
WA1012      1204   1     25.00
WA1012      1204   2     26.00
WA1012      1204   3     32.00
WA1012      1204   4     30.00
WA1012      1204   5     22.00
WA1012      1204   6     26.00
WA1012      1204   7     29.00
WA1012      1204   8     31.00
WA1012      1204   9     34.00
WA1012      1204  10     46.00
WA1012      1204  11     32.00
WA1012      1204  12     35.00
WA1012      1204  13     37.00
WA1012      1204  14     34.00
WA1012      1204  15     30.00
WA1012      1204  16     48.00
WA1012      1204  17     51.00
WA1012      1204  18     50.00
WA1012      1204  19     28.00
WA1012      1204  20     24.00
WA1012      1204  21     24.00
WA1012      1204  22     29.00
WA1012      1204  23     28.00
WA1012      1204  24     39.00
WA1012      1204  25     31.00
WA1012      1204  26     29.00
WA1012      1204  27     33.00
WA1012      1204  28     35.00
WA1012      1204  29     30.00
WA1012      1204  30     28.00
WA1012      1204  31     24.00
WA1012      0105   1     22.00
WA1012      0105   2     22.00
WA1012      0105   3     20.00
WA1012      0105   4     21.00
WA1012      0105   5     21.00
WA1012      0105   6     26.00
WA1012      0105   7     21.00
WA1012      0105   8     21.00
WA1012      0105   9     22.00
WA1012      0105  10     20.00
WA1012      0105  11     18.00
WA1012      0105  12     23.00
WA1012      0105  13     17.00
WA1012      0105  14     16.00
WA1012      0105  15     18.00
WA1012      0105  16     35.00
WA1012      0105  17     43.00
WA1012      0105  18     49.00
WA1012      0105  19     46.00
WA1012      0105  20     47.00
WA1012      0105  21     44.00
WA1012      0105  22     47.00
WA1012      0105  23     54.00
WA1012      0105  24     52.00
WA1012      0105  25     46.00
WA1012      0105  26     37.00
WA1012      0105  27     36.00
WA1012      0105  28     33.00
WA1012      0105  29     32.00
WA1012      0105  30     34.00
WA1012      0105  31     32.00
WA1012      0205   1     33.00
WA1012      0205   2     47.00
WA1012      0205   3     51.00
WA1012      0205   4     27.00
WA1012      0205   5     21.00
WA1012      0205   6     25.00
WA1012      0205   7     24.00
WA1012      0205   8     24.00
WA1012      0205   9     30.00
WA1012      0205  10     38.00
WA1012      0205  11     38.00
WA1012      0205  12     28.00
WA1012      0205  13     20.00
WA1012      0205  14     16.00
WA1012      0205  15     20.00
WA1012      0205  16     28.00
WA1012      0205  17     39.00
WA1012      0205  18     36.00
WA1012      0205  19     30.00
WA1012      0205  20     29.00
WA1012      0205  21     29.00
WA1012      0205  22     41.00
WA1012      0205  23     45.00
WA1012      0205  24     43.00
WA1012      0205  25     42.00
WA1012      0205  26     46.00
WA1012      0205  27     44.00
WA1012      0205  28     34.00
WA1012      0305   1     35.00
WA1012      0305   2     34.00
WA1012      0305   3     34.00
WA1012      0305   4     37.00
WA1012      0305   5     35.00
WA1012      0305   6     41.00
WA1012      0305   7     47.00
WA1012      0305   8     43.00
WA1012      0305   9     50.00
WA1012      0305  10     48.00
WA1012      0305  11     50.00
WA1012      0305  12     42.00
WA1012      0305  13     40.00
WA1012      0305  14     41.00
WA1012      0305  15     33.00
WA1012      0305  16     25.00
WA1012      0305  17     27.00
WA1012      0305  18     27.00
WA1012      0305  19     35.00
WA1012      0305  20     27.00
WA1012      0305  21     23.00
WA1012      0305  22     32.00
WA1012      0305  23     28.00
WA1012      0305  24     27.00
WA1012      0305  25     27.00
WA1012      0305  26     33.00
WA1012      0305  27     31.00
WA1012      0305  28     29.00
WA1012      0305  29     26.00
WA1012      0305  30     24.00
WA1012      0305  31     30.00
WA1012      0405   1     29.00
WA1012      0405   2     29.00
WA1012      0405   3     29.00
WA1012      0405   4     27.00
WA1012      0405   5     31.00
WA1012      0405   6     43.00
WA1012      0405   7     27.00
WA1012      0405   8     26.00
WA1012      0405   9     28.00
WA1012      0405  10     29.00
WA1012      0405  11     24.00
WA1012      0405  12     23.00
WA1012      0405  13     26.00
WA1012      0405  14     25.00
WA1012      0405  15     30.00
WA1012      0405  16     33.00
WA1012      0405  17     28.00
WA1012      0405  18     29.00
WA1012      0405  19     33.00
WA1012      0405  20     46.00
WA1012      0405  21     45.00
WA1012      0405  22     48.00
WA1012      0405  23     41.00
WA1012      0405  24     39.00
WA1012      0405  25     45.00
WA1012      0405  26     48.00
WA1012      0405  27     49.00
WA1012      0405  28     43.00
WA1012      0405  29     40.00
WA1012      0405  30     41.00
WA1012      0505   1     48.00
WA1012      0505   2     42.00
WA1012      0505   3     42.00
WA1012      0505   4     47.00
WA1012      0505   5     49.00
WA1012      0505   6     43.00
WA1012      0505   7     40.00
WA1012      0505   8     44.00
WA1012      0505   9     36.00
WA1012      0505  10     36.00
WA1012      0505  11     39.00
WA1012      0505  12     42.00
WA1012      0505  13     49.00
WA1012      0505  14     53.00
WA1012      0505  15     42.00
WA1012      0505  16     36.00
WA1012      0505  17     35.00
WA1012      0505  18     41.00
WA1012      0505  19     37.00
WA1012      0505  20     37.00
WA1012      0505  21     36.00
WA1012      0505  22     35.00
WA1012      0505  23     32.00
WA1012      0505  24     37.00
WA1012      0505  25     56.00
WA1012      0505  26     64.00
WA1012      0505  27     71.00
WA1012      0505  28     56.00
WA1012      0505  29     51.00
WA1012      0505  30     47.00
WA1012      0505  31     43.00
WA1012      0605   1     41.00
WA1012      0605   2     42.00
WA1012      0605   3     40.00
WA1012      0605   4     37.00
WA1012      0605   5     36.00
WA1012      0605   6     35.00
WA1012      0605   7     37.00
WA1012      0605   8     42.00
WA1012      0605   9     47.00
WA1012      0605  10     46.00
WA1012      0605  11     38.00
WA1012      0605  12     37.00
WA1012      0605  13     44.00
WA1012      0605  14     42.00
WA1012      0605  15     36.00
WA1012      0605  16     43.00
WA1012      0605  17     42.00
WA1012      0605  18     46.00
WA1012      0605  19     47.00
WA1012      0605  20     63.00
WA1012      0605  21     53.00
WA1012      0605  22     49.00
WA1012      0605  23     43.00
WA1012      0605  24     55.00
WA1012      0605  25     51.00
WA1012      0605  26     49.00
WA1012      0605  27     48.00
WA1012      0605  28     51.00
WA1012      0605  29     50.00
WA1012      0605  30     60.00
WA1012      0705   1     50.00
WA1012      0705   2     47.00
WA1012      0705   3     46.00
WA1012      0705   4     57.00
WA1012      0705   5     62.00
WA1012      0705   6     52.00
WA1012      0705   7     50.00
WA1012      0705   8     48.00
WA1012      0705   9     49.00
WA1012      0705  10     46.00
WA1012      0705  11     55.00
WA1012      0705  12     54.00
WA1012      0705  13     51.00
WA1012      0705  14     57.00
WA1012      0705  15     62.00
WA1012      0705  16     54.00
WA1012      0705  17     67.00
WA1012      0705  18     65.00
WA1012      0705  19     60.00
WA1012      0705  20     59.00
WA1012      0705  21     70.00
WA1012      0705  22     57.00
WA1012      0705  23     56.00
WA1012      0705  24     53.00
WA1012      0705  25     52.00
WA1012      0705  26     70.00
WA1012      0705  27     78.00
WA1012      0705  28     68.00
WA1012      0705  29     64.00
WA1012      0705  30     66.00
WA1012      0705  31     67.00
WA1012      0805   1     55.00
WA1012      0805   2     51.00
WA1012      0805   3     71.00
WA1012      0805   4     77.00
WA1012      0805   5     72.00
WA1012      0805   6     67.00
WA1012      0805   7     64.00
WA1012      0805   8     66.00
WA1012      0805   9     63.00
WA1012      0805  10     53.00
WA1012      0805  11     52.00
WA1012      0805  12     53.00
WA1012      0805  13     70.00
WA1012      0805  14     70.00
WA1012      0805  15     69.00
WA1012      0805  16     56.00
WA1012      0805  17     54.00
WA1012      0805  18     54.00
WA1012      0805  19     64.00
WA1012      0805  20     66.00
WA1012      0805  21     64.00
WA1012      0805  22     54.00
WA1012      0805  23     44.00
WA1012      0805  24   -999.00
WA1012      0805  25     57.00
WA1012      0805  26     57.00
WA1012      0805  27     54.00
WA1012      0805  28     45.00
WA1012      0805  29     41.00
WA1012      0805  30     44.00
WA1012      0805  31     47.00
WA1012      0905   1     56.00
WA1012      0905   2     48.00
WA1012      0905   3     44.00
WA1012      0905   4     41.00
WA1012      0905   5     41.00
WA1012      0905   6     50.00
WA1012      0905   7     54.00
WA1012      0905   8     44.00
WA1012      0905   9     39.00
WA1012      0905  10     39.00
WA1012      0905  11     40.00
WA1012      0905  12     43.00
WA1012      0905  13     45.00
WA1012      0905  14     44.00
WA1012      0905  15     41.00
WA1012      0905  16     40.00
WA1012      0905  17     38.00
WA1012      0905  18     40.00
WA1012      0905  19     43.00
WA1012      0905  20     41.00
WA1012      0905  21     43.00
WA1012      0905  22     38.00
WA1012      0905  23     40.00
WA1012      0905  24     39.00
WA1012      0905  25     44.00
WA1012      0905  26     50.00
WA1012      0905  27     47.00
WA1012      0905  28     49.00
WA1012      0905  29     43.00
WA1012      0905  30     39.00
WA1012      1005   1     35.00
WA1012      1005   2     35.00
WA1012      1005   3     34.00
WA1012      1005   4     34.00
WA1012      1005   5     41.00
WA1012      1005   6     42.00
WA1012      1005   7     37.00
WA1012      1005   8     36.00
WA1012      1005   9     38.00
WA1012      1005  10     43.00
WA1012      1005  11     39.00
WA1012      1005  12     40.00
WA1012      1005  13     39.00
WA1012      1005  14     40.00
WA1012      1005  15     39.00
WA1012      1005  16     40.00
WA1012      1005  17     43.00
WA1012      1005  18     47.00
WA1012      1005  19     41.00
WA1012      1005  20     40.00
WA1012      1005  21     41.00
WA1012      1005  22     47.00
WA1012      1005  23     45.00
WA1012      1005  24     42.00
WA1012      1005  25     35.00
WA1012      1005  26     32.00
WA1012      1005  27     33.00
WA1012      1005  28     34.00
WA1012      1005  29     34.00
WA1012      1005  30     34.00
WA1012      1005  31     36.00
WA1012      1105   1     32.00
WA1012      1105   2     32.00
WA1012      1105   3     31.00
WA1012      1105   4     30.00
WA1012      1105   5     30.00
WA1012      1105   6     30.00
WA1012      1105   7     25.00
WA1012      1105   8     24.00
WA1012      1105   9     32.00
WA1012      1105  10     32.00
WA1012      1105  11     29.00
WA1012      1105  12     28.00
WA1012      1105  13     32.00
WA1012      1105  14     28.00
WA1012      1105  15     29.00
WA1012      1105  16     39.00
WA1012      1105  17     42.00
WA1012      1105  18     50.00
WA1012      1105  19     48.00
WA1012      1105  20     49.00
WA1012      1105  21     49.00
WA1012      1105  22     45.00
WA1012      1105  23     46.00
WA1012      1105  24     39.00
WA1012      1105  25     27.00
WA1012      1105  26     24.00
WA1012      1105  27     20.00
WA1012      1105  28     23.00
WA1012      1105  29     24.00
WA1012      1105  30     24.00
WA1012      1205   1     24.00
WA1012      1205   2     26.00
WA1012      1205   3     24.00
WA1012      1205   4     21.00
WA1012      1205   5     25.00
WA1012      1205   6     28.00
WA1012      1205   7     26.00
WA1012      1205   8     29.00
WA1012      1205   9     35.00
WA1012      1205  10     45.00
WA1012      1205  11     43.00
WA1012      1205  12     26.00
WA1012      1205  13     24.00
WA1012      1205  14     31.00
WA1012      1205  15     31.00
WA1012      1205  16     30.00
WA1012      1205  17     21.00
WA1012      1205  18     20.00
WA1012      1205  19     28.00
WA1012      1205  20     38.00
WA1012      1205  21     39.00
WA1012      1205  22     36.00
WA1012      1205  23     36.00
WA1012      1205  24     44.00
WA1012      1205  25     35.00
WA1012      1205  26     33.00
WA1012      1205  27     33.00
WA1012      1205  28     31.00
WA1012      1205  29     30.00
WA1012      1205  30     32.00
WA1012      1205  31     33.00
WA1012      0106   1     31.00
WA1012      0106   2     28.00
WA1012      0106   3     29.00
WA1012      0106   4     29.00
WA1012      0106   5     37.00
WA1012      0106   6     36.00
WA1012      0106   7     28.00
WA1012      0106   8     28.00
WA1012      0106   9     32.00
WA1012      0106  10     34.00
WA1012      0106  11     30.00
WA1012      0106  12     30.00
WA1012      0106  13     32.00
WA1012      0106  14     25.00
WA1012      0106  15     25.00
WA1012      0106  16     26.00
WA1012      0106  17     30.00
WA1012      0106  18     29.00
WA1012      0106  19     29.00
WA1012      0106  20     28.00
WA1012      0106  21     26.00
WA1012      0106  22     27.00
WA1012      0106  23     32.00
WA1012      0106  24     40.00
WA1012      0106  25     29.00
WA1012      0106  26     27.00
WA1012      0106  27     27.00
WA1012      0106  28     28.00
WA1012      0106  29     28.00
WA1012      0106  30     28.00
WA1012      0106  31     28.00
WA1012      0206   1     31.00
WA1012      0206   2     32.00
WA1012      0206   3     31.00
WA1012      0206   4     25.00
WA1012      0206   5     24.00
WA1012      0206   6     34.00
WA1012      0206   7     41.00
WA1012      0206   8     32.00
WA1012      0206   9     33.00
WA1012      0206  10     30.00
WA1012      0206  11     34.00
WA1012      0206  12     33.00
WA1012      0206  13     24.00
WA1012      0206  14     22.00
WA1012      0206  15     19.00
WA1012      0206  16     18.00
WA1012      0206  17      9.00
WA1012      0206  18     13.00
WA1012      0206  19     17.00
WA1012      0206  20     20.00
WA1012      0206  21     25.00
WA1012      0206  22     30.00
WA1012      0206  23     21.00
WA1012      0206  24     15.00
WA1012      0206  25     26.00
WA1012      0206  26     35.00
WA1012      0206  27     34.00
WA1012      0206  28     28.00
WA1012      0306   1     29.00
WA1012      0306   2     26.00
WA1012      0306   3     30.00
WA1012      0306   4     26.00
WA1012      0306   5     29.00
WA1012      0306   6     29.00
WA1012      0306   7     24.00
WA1012      0306   8     21.00
WA1012      0306   9     21.00
WA1012      0306  10     20.00
WA1012      0306  11     20.00
WA1012      0306  12     21.00
WA1012      0306  13     24.00
WA1012      0306  14     27.00
WA1012      0306  15     28.00
WA1012      0306  16     29.00
WA1012      0306  17     25.00
WA1012      0306  18     24.00
WA1012      0306  19     22.00
WA1012      0306  20     30.00
WA1012      0306  21     29.00
WA1012      0306  22     31.00
WA1012      0306  23     35.00
WA1012      0306  24     28.00
WA1012      0306  25     26.00
WA1012      0306  26     26.00
WA1012      0306  27     32.00
WA1012      0306  28     32.00
WA1012      0306  29     32.00
WA1012      0306  30     33.00
WA1012      0306  31     31.00
WA1012      0406   1     29.00
WA1012      0406   2     30.00
WA1012      0406   3     33.00
WA1012      0406   4     30.00
WA1012      0406   5     33.00
WA1012      0406   6     30.00
WA1012      0406   7     35.00
WA1012      0406   8     34.00
WA1012      0406   9     33.00
WA1012      0406  10     32.00
WA1012      0406  11     33.00
WA1012      0406  12     35.00
WA1012      0406  13     34.00
WA1012      0406  14     27.00
WA1012      0406  15     26.00
WA1012      0406  16     26.00
WA1012      0406  17     26.00
WA1012      0406  18     24.00
WA1012      0406  19     35.00
WA1012      0406  20     39.00
WA1012      0406  21     29.00
WA1012      0406  22     28.00
WA1012      0406  23     41.00
WA1012      0406  24     40.00
WA1012      0406  25     40.00
WA1012      0406  26     36.00
WA1012      0406  27     35.00
WA1012      0406  28     47.00
WA1012      0406  29     28.00
WA1012      0406  30     26.00
WA1012      0506   1     29.00
WA1012      0506   2     29.00
WA1012      0506   3     38.00
WA1012      0506   4     42.00
WA1012      0506   5     38.00
WA1012      0506   6     32.00
WA1012      0506   7     31.00
WA1012      0506   8     29.00
WA1012      0506   9     30.00
WA1012      0506  10     42.00
WA1012      0506  11     36.00
WA1012      0506  12     29.00
WA1012      0506  13     35.00
WA1012      0506  14     46.00
WA1012      0506  15     54.00
WA1012      0506  16     54.00
WA1012      0506  17     55.00
WA1012      0506  18     52.00
WA1012      0506  19     44.00
WA1012      0506  20     40.00
WA1012      0506  21     43.00
WA1012      0506  22     40.00
WA1012      0506  23     40.00
WA1012      0506  24     36.00
WA1012      0506  25     35.00
WA1012      0506  26     34.00
WA1012      0506  27     35.00
WA1012      0506  28     36.00
WA1012      0506  29     35.00
WA1012      0506  30     39.00
WA1012      0506  31     45.00
WA1012      0606   1     45.00
WA1012      0606   2     41.00
WA1012      0606   3     40.00
WA1012      0606   4     43.00
WA1012      0606   5     42.00
WA1012      0606   6     44.00
WA1012      0606   7     41.00
WA1012      0606   8     37.00
WA1012      0606   9     38.00
WA1012      0606  10     39.00
WA1012      0606  11     47.00
WA1012      0606  12     45.00
WA1012      0606  13     42.00
WA1012      0606  14     41.00
WA1012      0606  15     42.00
WA1012      0606  16     40.00
WA1012      0606  17     38.00
WA1012      0606  18     40.00
WA1012      0606  19     38.00
WA1012      0606  20     38.00
WA1012      0606  21     40.00
WA1012      0606  22     40.00
WA1012      0606  23     46.00
WA1012      0606  24     57.00
WA1012      0606  25   -999.00
WA1012      0606  26     68.00
WA1012      0606  27     55.00
WA1012      0606  28     51.00
WA1012      0606  29     54.00
WA1012      0606  30     56.00
WA1012      0706   1     58.00
WA1012      0706   2     60.00
WA1012      0706   3     58.00
WA1012      0706   4     52.00
WA1012      0706   5     45.00
WA1012      0706   6     42.00
WA1012      0706   7     40.00
WA1012      0706   8     56.00
WA1012      0706   9     56.00
WA1012      0706  10     49.00
WA1012      0706  11     47.00
WA1012      0706  12     43.00
WA1012      0706  13     46.00
WA1012      0706  14     52.00
WA1012      0706  15     49.00
WA1012      0706  16     51.00
WA1012      0706  17     44.00
WA1012      0706  18     43.00
WA1012      0706  19     48.00
WA1012      0706  20   -999.00
WA1012      0706  21     71.00
WA1012      0706  22     71.00
WA1012      0706  23     69.00
WA1012      0706  24     62.00
WA1012      0706  25     58.00
WA1012      0706  26     56.00
WA1012      0706  27     52.00
WA1012      0706  28     44.00
WA1012      0706  29     39.00
WA1012      0706  30     42.00
WA1012      0706  31     42.00
WA1012      0806   1     44.00
WA1012      0806   2     45.00
WA1012      0806   3     49.00
WA1012      0806   4     48.00
WA1012      0806   5     54.00
WA1012      0806   6     57.00
WA1012      0806   7     57.00
WA1012      0806   8    -77.00
WA1012      0806   9     51.00
WA1012      0806  10     45.00
WA1012      0806  11     43.00
WA1012      0806  12     44.00
WA1012      0806  13     56.00
WA1012      0806  14     53.00
WA1012      0806  15     45.00
WA1012      0806  16     41.00
WA1012      0806  17     45.00
WA1012      0806  18     60.00
WA1012      0806  19     61.00
WA1012      0806  20     60.00
WA1012      0806  21     51.00
WA1012      0806  22     48.00
WA1012      0806  23     45.00
WA1012      0806  24     44.00
WA1012      0806  25     45.00
WA1012      0806  26     59.00
WA1012      0806  27     62.00
WA1012      0806  28     55.00
WA1012      0806  29     40.00
WA1012      0806  30     39.00
WA1012      0806  31     40.00
WA1012      0906   1     54.00
WA1012      0906   2     64.00
WA1012      0906   3     65.00
WA1012      0906   4     63.00
WA1012      0906   5     62.00
WA1012      0906   6     54.00
WA1012      0906   7     53.00
WA1012      0906   8     50.00
WA1012      0906   9     43.00
WA1012      0906  10     44.00
WA1012      0906  11     58.00
WA1012      0906  12     51.00
WA1012      0906  13     39.00
WA1012      0906  14     36.00
WA1012      0906  15     36.00
WA1012      0906  16     38.00
WA1012      0906  17     42.00
WA1012      0906  18     41.00
WA1012      0906  19     39.00
WA1012      0906  20     39.00
WA1012      0906  21     36.00
WA1012      0906  22     36.00
WA1012      0906  23     46.00
WA1012      0906  24     52.00
WA1012      0906  25     55.00
WA1012      0906  26     58.00
WA1012      0906  27     60.00
WA1012      0906  28     59.00
